x,y,z,s1,s2,s3,s4
-16260,-1160,-3780,64,91,87,92
-16176,-992,-3900,64,90,87,92
-16216,-936,-3824,64,90,87,92
-16260,-816,-3800,64,89,87,93
-16332,-740,-3784,64,89,88,93
-16600,-660,-3876,64,89,88,93
-16788,-508,-3944,64,90,88,93
-16924,-468,-4016,65,89,87,93
-16988,-464,-4100,65,89,87,93
-17080,-484,-4148,65,89,87,93
-17060,-584,-4136,65,89,88,93
-16900,-580,-4144,66,89,88,93
-16864,-696,-4180,66,89,88,93
-16704,-756,-4332,65,89,88,92
-16548,-928,-4224,66,89,88,91
-16488,-1096,-4212,65,89,88,93
-16268,-904,-4452,66,89,88,93
-16324,-864,-4444,67,88,88,92
-16400,-844,-4704,67,89,88,92
-16428,-652,-4916,67,88,88,93
-16432,-500,-4996,67,88,89,92
-16416,-560,-4876,67,88,88,92
-16512,-536,-4988,66,87,88,91
-16376,-520,-5260,67,88,89,92
-16440,-492,-5244,68,87,89,92
-16488,-456,-5424,68,87,89,93
-16584,-528,-5640,68,87,88,92
-16668,-640,-5864,69,86,89,91
-16664,-748,-5940,68,87,89,92
-16684,-820,-6232,69,87,89,91
-16752,-1052,-6148,69,87,89,92
-16664,-1288,-5976,70,86,89,91
-16632,-1580,-6032,69,86,89,91
-16520,-1764,-6028,69,86,89,91
-16552,-1808,-6032,70,85,89,92
-16472,-1944,-6004,69,85,89,91
-16620,-2072,-5572,70,86,90,91
-16712,-2100,-5368,70,85,90,91
-16668,-2132,-5212,71,85,90,92
-16716,-1764,-5120,71,86,89,92
-16948,-1344,-5468,71,86,90,91
-17080,-1024,-5676,71,85,90,91
-17016,-604,-6092,71,86,90,91
-17036,-336,-6560,71,86,90,91
-17032,-192,-6516,72,85,90,91
-16760,-124,-6168,71,85,90,89
-16568,-248,-5936,72,85,89,90
-16492,-288,-5856,72,85,90,91
-16448,-512,-5776,72,85,90,91
-16304,-632,-5748,71,85,90,91
-16416,-988,-5780,71,86,90,91
-16432,-1212,-5756,72,85,91,90
-16412,-1276,-5756,72,85,90,91
-16468,-1352,-5672,72,85,91,90
-16580,-1424,-5924,72,85,91,90
-16712,-1124,-6060,71,85,91,91
-16672,-1108,-6048,72,85,91,91
-16504,-864,-6008,72,85,91,90
-16468,-512,-6144,72,85,91,91
-16512,-308,-6060,72,85,91,90
-16492,132,-5900,72,84,91,90
-16504,388,-5836,72,85,91,90
-16476,680,-5576,72,85,91,91
-16500,872,-5672,72,85,91,91
-16712,1004,-5452,72,85,91,91
-16932,1148,-5464,72,84,91,90
-17024,1176,-5636,72,84,91,90
-17132,1408,-5800,72,84,91,90
-17284,1388,-5820,73,85,91,90
-17412,1460,-5832,73,85,91,90
-17364,1416,-5868,73,85,91,89
-17496,1256,-6104,73,84,91,90
-17452,1100,-6040,73,85,91,89
-17268,860,-6160,73,85,91,89
-17180,792,-6236,73,85,91,90
-17136,528,-6348,73,85,91,90
-16944,440,-6252,73,84,91,90
-16784,216,-6228,73,84,91,90
-16684,-44,-6092,73,83,91,90
-16696,-116,-6040,73,83,91,89
-16456,-112,-6044,73,84,91,89
-16360,-352,-6164,74,84,91,89
-16404,-340,-6428,74,84,91,89
-16444,-248,-6504,74,84,91,89
-16536,-112,-6524,74,83,91,89
-16604,-132,-6524,74,83,91,89
-16480,72,-6320,74,84,92,89
-16644,12,-6396,74,83,92,89
-16472,236,-6396,74,83,91,89
-16472,404,-6148,74,84,91,90
-16472,476,-6148,74,83,91,88
-16424,508,-6092,74,83,91,88
-16400,640,-6104,74,83,91,89
-16460,528,-6232,74,84,92,89
-16400,564,-6256,74,84,91,88
-16508,560,-6356,74,82,91,88
-16576,496,-6300,74,83,91,88
-16364,496,-6228,74,83,92,87
-16464,392,-6120,74,83,91,88
-16388,292,-5812,74,83,92,87
-16420,136,-5636,74,82,92,88
-16424,-164,-5508,75,83,92,88
-16456,-348,-5644,74,83,92,88
-16428,-444,-5700,74,83,91,88
-16420,-672,-5744,74,83,92,88
-16556,-840,-6056,74,83,92,87
-16488,-1048,-6004,74,83,91,87
-16536,-1116,-6160,74,83,92,88
-16552,-1184,-6092,74,82,92,87
-16588,-1100,-5920,74,82,92,87
-16580,-1188,-6092,75,82,91,87
-16500,-1144,-5872,74,82,92,87
-16368,-1004,-5860,74,82,92,87
-16492,-896,-5700,74,82,92,87
-16396,-704,-5644,74,82,92,87
-16436,-780,-5612,74,81,92,87
-16428,-656,-5844,75,82,92,87
-16376,-752,-5756,74,81,91,87
-16340,-760,-5940,74,81,92,87
-16360,-760,-6036,74,81,92,87
-16352,-768,-5956,74,80,92,87
-16372,-840,-6032,73,81,92,87
-16368,-996,-5988,74,80,92,86
-16340,-1004,-6020,74,80,92,86
-16400,-1144,-6012,74,80,92,86
-16544,-1108,-5872,74,80,91,87
-16528,-1100,-5956,74,81,92,87
-16616,-1352,-5972,73,80,92,87
-16724,-1440,-6104,74,80,91,87
-16676,-1544,-6144,73,79,92,86
-16484,-1572,-6304,73,80,92,86
-16240,-1732,-6396,73,79,92,87
-16192,-1804,-6304,74,80,92,87
-16044,-1804,-6124,73,80,92,86
-16304,-2056,-5840,73,79,92,87
-16340,-2096,-5808,73,79,92,86
-16532,-1996,-5840,73,79,91,87
-16536,-1828,-5804,73,78,92,86
-16436,-1680,-5724,73,79,91,87
-16476,-1420,-5724,73,78,92,87
-16448,-1072,-5624,73,78,92,86
-16432,-628,-5800,72,78,91,86
-16328,-384,-5744,71,78,91,86
,,,,,,
,,,,,,
-15788,-4416,-6880,15,88,74,86
-15752,-4404,-6932,16,89,74,86
-15800,-4444,-6752,16,88,73,86
-15900,-4580,-6596,16,88,73,85
-15824,-4684,-6316,15,88,74,85
-15820,-4504,-6288,15,89,73,85
-15908,-4560,-6192,16,88,74,85
-16020,-4636,-6180,16,88,74,85
-16100,-4612,-6308,16,88,74,85
-16256,-4492,-6728,15,88,73,85
-16312,-4500,-6636,15,88,73,85
-16348,-4284,-6856,14,88,72,84
-16384,-4352,-7060,15,88,73,84
-16336,-4288,-7052,14,89,73,84
-16320,-4156,-6900,14,88,73,85
-16200,-4160,-6964,15,88,73,84
-16252,-4016,-6880,14,88,72,83
-16128,-3876,-7192,13,88,72,84
-16136,-4024,-7580,14,88,72,84
-16168,-4024,-7624,13,90,72,83
-16000,-3944,-7876,13,88,72,83
-15900,-4364,-7936,13,89,72,83
-15756,-4472,-7828,12,88,70,82
-15484,-5096,-7984,13,88,71,82
-15488,-5368,-7892,12,87,71,82
-15220,-5980,-8260,12,87,71,81
-15160,-6528,-8408,12,88,70,80
-15136,-7240,-8512,12,87,70,79
-15436,-7764,-8764,12,86,70,79
-15728,-8196,-8740,12,86,70,78
-15916,-8352,-8992,11,85,69,78
-16344,-8852,-8936,11,86,69,78
-16752,-9428,-9152,12,85,69,76
-16868,-9836,-8992,12,84,68,76
-17276,-10708,-8992,13,85,68,76
-17340,-11676,-8976,13,85,68,75
-17464,-12512,-9256,13,83,68,73
-17328,-13036,-9196,13,83,67,72
-16996,-13312,-9348,13,84,67,72
-16784,-13384,-9504,13,83,66,69
-16392,-13540,-9488,13,82,66,68
-16228,-13504,-9424,13,83,66,68
-16100,-13564,-9312,13,80,65,67
-16064,-13592,-9072,14,79,64,68
-16272,-13380,-8980,14,79,65,68
-16216,-13444,-9196,14,79,63,69
-16452,-13368,-9396,14,78,62,68
-16504,-13084,-9956,14,76,63,66
-16596,-12760,-9988,15,76,62,66
-16756,-12236,-10020,15,76,62,68
-16720,-11604,-9980,14,75,62,66
-17068,-10628,-9976,15,75,62,67
-17472,-9872,-9772,15,75,61,68
-17748,-9256,-9348,14,75,62,68
-17800,-8832,-9036,14,75,61,68
-17928,-8760,-8616,15,76,62,68
-18064,-8808,-8196,15,76,61,69
-18068,-8596,-7796,15,75,62,69
-18004,-8764,-7552,14,75,61,68
-17760,-8592,-7152,16,75,61,67
-17540,-8240,-6988,15,74,60,67
-17460,-8212,-6824,14,75,60,67
-17180,-7692,-6544,14,75,61,68
-17196,-7284,-6072,16,74,60,67
-17044,-6640,-5656,16,75,61,66
-17004,-6180,-5508,16,74,60,66
-16808,-5388,-5072,17,74,60,67
-16468,-4524,-4760,16,74,60,65
-16380,-4032,-4608,18,74,58,66
-16356,-3172,-4264,17,74,57,65
-16484,-2496,-3844,17,73,57,66
-16580,-1848,-3560,17,74,57,67
-16332,-1760,-3208,18,75,57,66
-16256,-1956,-2984,17,75,57,66
-15980,-2644,-2780,16,74,57,66
-15840,-3976,-2584,17,74,56,67
-15652,-4972,-2648,17,75,56,67
-15068,-6976,-3048,18,74,56,66
-14616,-9428,-3312,19,74,55,66
-13896,-11208,-3716,18,75,56,67
-12696,-13676,-3976,19,73,56,67
-11768,-15624,-4356,21,75,55,66
-10900,-17512,-3968,21,74,54,67
-10124,-19244,-3468,21,74,55,67
-9652,-19968,-3320,21,73,54,66
-9136,-20736,-3240,22,74,54,67
-8684,-20924,-3112,22,74,54,66
-8528,-20424,-3300,24,72,54,67
-8368,-20000,-3496,24,73,54,67
-8360,-18924,-3832,25,73,54,67
-8532,-17944,-4064,24,73,55,67
-8760,-17216,-4476,25,73,54,66
-9056,-17148,-4712,26,73,54,66
-9392,-17068,-5140,26,73,53,67
-9436,-17088,-5424,26,73,54,66
-9284,-16796,-5912,27,73,53,66
-8824,-16168,-6460,26,73,54,66
-7984,-14964,-6700,27,73,54,65
-6860,-13316,-7000,27,72,52,65
-6092,-12388,-7068,28,73,52,65
-5148,-10780,-6760,28,72,53,65
-4612,-9460,-6368,29,72,52,66
-4268,-8736,-5964,29,72,52,64
-4160,-7880,-5916,29,71,52,64
-4272,-7224,-5044,29,71,52,65
-4520,-7068,-5120,29,71,52,64
-5168,-6800,-4284,29,70,52,64
-5940,-6856,-4020,29,70,52,64
-6628,-7072,-3684,29,69,51,63
-7552,-7416,-3556,29,70,52,63
-8736,-7676,-3340,29,69,51,63
-9552,-7896,-3352,29,70,51,63
-10340,-8224,-3408,29,69,51,62
-11036,-8472,-3812,29,68,51,62
-11264,-8824,-3780,30,67,51,62
-13196,-8724,-3388,29,67,50,61
-15456,-7456,-4292,30,67,50,61
-12236,-6576,-4192,31,67,52,61
-9024,-7420,-4528,31,67,51,61
-8568,-8064,-4868,30,67,51,60
-9444,-8032,-5020,31,66,50,60
-12140,-7252,-4880,31,67,49,59
-14160,-6556,-4652,31,65,50,58
-14568,-6560,-4848,31,66,50,59
-14352,-6420,-4972,31,65,51,59
-13996,-6052,-5120,31,66,50,59
-13900,-5424,-5104,31,65,49,60
-13936,-5040,-4948,30,65,50,58
-14164,-4432,-4844,31,65,50,59
-14216,-4236,-4644,31,64,50,58
-14156,-4268,-4440,31,65,50,59
-14212,-4040,-4408,31,64,50,60
-14520,-3984,-4164,30,64,50,58
-14892,-3928,-4068,30,64,50,59
-15408,-3784,-3856,30,64,49,59
-15744,-4032,-3844,30,65,50,59
-15700,-4192,-3856,30,64,49,59
-15752,-4612,-3980,31,64,50,58
-15632,-4980,-4196,30,65,49,59
-15784,-5080,-4068,31,63,49,59
-15740,-5188,-3888,30,64,48,58
-15748,-5312,-4072,31,65,48,58
-15780,-5320,-3928,31,64,48,58
-15684,-5380,-3968,31,64,48,58
-15672,-5252,-3800,30,64,48,58
-15616,-5352,-3936,30,63,48,57
-15536,-5268,-3860,30,63,48,57
-15568,-4924,-3856,30,63,47,58
-15456,-4504,-3952,31,63,47,57
-15280,-4256,-4024,30,64,48,57
-15428,-4160,-3856,30,63,47,57
-15564,-3980,-3772,30,63,48,57
-15760,-3928,-3616,30,63,48,56
-16032,-3772,-3504,30,62,48,58
-16452,-3388,-3580,30,62,48,56
-16608,-2880,-3660,29,62,48,56
-16892,-2356,-3884,30,62,48,56
-16988,-2072,-3976,30,61,48,56
-16952,-1524,-4332,30,61,48,56
-16748,-1208,-4536,30,61,47,56
-16552,-840,-4660,31,61,48,57
-16308,-360,-5120,29,61,46,57
-16008,164,-5296,31,61,47,58
-16008,720,-5212,31,60,47,56
-15740,1660,-5384,31,61,47,57
-15648,2252,-5288,31,60,47,56
-15336,3172,-5264,30,60,47,56
-15428,4296,-5044,31,60,47,56
-15396,4748,-4996,31,60,47,54
-15652,5552,-5052,31,60,47,54
-15552,6332,-5136,31,60,47,53
-15628,6724,-5140,31,58,46,50
-15364,7124,-4916,31,58,47,50
-15060,7320,-4352,32,58,48,51
-14844,7196,-3552,32,59,46,53
-14164,7276,-2340,31,57,46,53
-13716,6920,-1316,31,58,44,54
-13824,6056,284,31,58,44,55
-14932,3884,2744,31,60,43,56
-16236,2032,4400,30,58,45,55
-18380,-816,6260,30,56,44,56
-20060,-2252,7256,30,55,43,57
-22484,-3228,8072,30,54,43,56
-24360,-3000,8516,30,54,42,57
-25288,-2052,8584,31,53,42,58
-25036,272,7744,30,53,42,59
-24536,2064,6956,31,49,41,62
-23184,4892,4860,30,49,42,65
-21980,6228,3072,30,53,39,67
-20100,7244,84,30,52,41,69
-19144,6812,-1392,30,54,41,74
-18008,5500,-2900,29,53,41,75
-17452,3088,-2912,30,56,41,80
-17564,1316,-2076,30,58,40,82
-17996,-1060,-1164,31,61,41,84
-18092,-2244,-2320,32,63,40,85
-17664,-2432,-4524,32,67,40,88
-16328,-2116,-9360,33,70,41,90
-14804,-2244,-14316,31,73,41,91
-13716,-1336,-17612,31,75,40,92
-13220,-664,-17988,32,77,40,93
-12464,716,-16032,31,78,41,94
-12148,1584,-12184,32,81,39,94
-12080,2204,-8080,31,83,40,95
-12420,2568,-6460,31,85,42,97
-13288,3472,-5188,33,86,41,96
-13968,4396,-5216,33,87,42,97
-14952,5308,-5364,32,88,43,97
-16104,5372,-4676,32,89,44,98
-17036,5228,-4832,34,90,43,98
-18172,4700,-5648,34,90,44,100
-19384,3016,-6944,34,91,43,100
-20400,1120,-7584,34,92,44,100
-21672,-2324,-8032,34,92,45,100
-22328,-5552,-8708,35,92,44,100
-22328,-8184,-9880,36,93,44,100
-21904,-10768,-10484,35,94,44,100
-20924,-13604,-9900,36,95,44,100
-20220,-15304,-9232,36,95,45,100
-18680,-17712,-7992,36,96,44,100
-16912,-19716,-7032,36,96,44,100
-15160,-21240,-6900,36,96,45,100
-13464,-22228,-7344,36,96,45,100
