x,y,z,s1,s2,s3,s4
-17524,1584,-4668,90,80,95,87
-17668,1296,-4708,90,80,95,86
-17636,964,-4516,90,80,96,86
-17468,804,-4532,90,80,95,86
-17064,708,-4328,90,80,95,86
-16800,664,-4120,89,79,95,86
-16444,816,-4128,90,79,96,86
-16532,864,-3968,90,79,95,86
-16448,892,-3888,90,79,96,86
-16424,948,-3880,89,79,96,86
-16544,1088,-3872,90,79,95,86
-16536,1016,-3944,90,79,95,86
-16564,1220,-3972,90,79,95,86
-16548,1272,-4128,90,79,95,85
-16556,1404,-4312,90,78,95,85
-16568,1440,-4412,90,78,95,84
-16812,1400,-4788,90,78,95,85
-17160,1464,-5104,90,78,95,84
-17384,1228,-5352,90,78,95,84
-17496,1028,-5592,90,78,95,84
-17644,908,-5852,90,78,95,84
-17684,724,-5924,90,78,95,83
-17700,532,-5908,89,78,95,83
-17704,456,-6004,90,78,95,83
-17876,320,-5972,90,78,95,82
-17868,336,-5800,90,78,95,82
-17944,56,-5924,90,78,95,82
-17980,256,-5688,89,78,95,82
-17964,180,-5552,89,78,95,82
-17788,60,-5540,89,78,95,82
-17652,52,-5696,89,78,95,82
-17436,-120,-5760,89,78,95,81
-17360,-96,-5928,89,78,95,81
-17344,0,-6240,89,77,95,81
-17496,80,-6300,89,77,95,81
-17724,208,-6580,89,77,95,81
-18044,348,-6752,89,77,94,80
-18500,468,-6720,89,77,94,80
-18948,724,-6988,89,77,94,80
-19500,1028,-6852,88,77,94,80
-19960,1184,-6768,88,76,94,80
-20612,1668,-6728,88,75,94,80
-21020,1916,-6612,88,75,93,79
-21304,1976,-6396,88,74,93,79
-21092,2192,-6312,87,75,92,78
-21040,2440,-6364,87,74,92,78
-21128,2592,-5904,87,74,92,77
-21044,3252,-6124,86,74,91,77
-21184,3452,-5992,86,74,91,76
-21264,3716,-5716,85,74,90,75
-20836,4144,-5488,85,73,90,76
-20364,3696,-5512,84,74,89,75
-18980,3144,-5736,84,74,88,76
-18244,3004,-5424,84,74,88,76
-17924,2756,-5324,83,74,88,76
-17676,2216,-5060,82,74,87,76
-17236,1768,-4964,82,74,87,76
-16960,1412,-4880,81,74,86,76
-17364,876,-4764,80,74,86,76
-17704,688,-4568,79,75,85,76
-18644,268,-4464,78,75,85,76
-19764,-316,-4108,77,75,84,76
-20284,-412,-4044,76,75,83,76
-20720,-856,-3920,75,74,82,76
-20740,-1324,-4140,74,74,82,76
-20548,-1392,-4360,73,75,81,76
-20656,-1544,-4712,72,74,81,76
-21060,-1316,-4840,71,74,80,76
-21636,-1152,-5112,70,75,80,76
-22144,-128,-4784,70,75,79,76
-21368,792,-4896,70,74,79,76
-21580,1472,-5356,70,75,78,76
-23224,2724,-5760,70,74,78,76
-24508,4884,-6052,70,74,78,76
-24868,6480,-6648,70,74,78,76
-24868,8900,-7416,69,74,78,75
-24072,11716,-8292,69,73,78,75
-23448,13376,-8600,69,73,77,73
-22980,15652,-8688,69,73,77,73
-22588,17260,-9160,69,73,77,73
-22412,18404,-9256,68,73,77,72
-22664,19884,-9260,68,73,77,73
-23168,20936,-9240,68,73,77,73
-23200,21636,-9608,68,74,76,72
-22600,22260,-9804,68,74,76,73
-22100,22396,-10048,68,73,76,73
-21436,22240,-10088,68,72,77,72
-20032,21708,-10504,68,72,76,73
-19332,21132,-10632,69,73,76,73
-18816,20260,-10472,69,73,76,73
-18388,18672,-10128,69,73,77,73
-17988,17144,-9812,69,73,77,72
-16472,15096,-9408,69,73,77,73
-15140,13744,-9164,68,73,77,73
-13080,11920,-8712,69,73,77,73
-11616,9988,-8656,69,73,77,73
-11124,8836,-8580,69,73,77,73
-10704,7308,-8640,69,74,77,74
-10212,5736,-8772,69,74,77,74
-9828,4780,-9072,69,74,77,75
-8964,3592,-9740,69,74,77,75
-8292,2836,-10156,69,74,77,75
-7304,1856,-10756,69,74,77,75
-6724,1144,-11324,69,74,76,75
-6532,836,-11496,68,74,77,75
-6128,680,-11740,69,74,76,75
-6060,480,-12100,69,74,76,76
-6268,396,-12216,69,74,76,76
-6876,500,-12312,68,74,76,76
-7332,724,-12280,69,74,76,76
-7544,760,-12456,69,75,76,76
-7588,1088,-12704,69,74,76,76
-7972,1104,-12596,69,74,76,75
-7620,1128,-14036,69,74,76,76
-7412,1012,-14164,69,74,76,76
-7476,680,-14324,69,74,75,76
-7752,472,-13660,69,74,76,76
-7852,240,-14136,69,74,76,76
-8144,-16,-14208,69,74,76,76
-8784,-216,-13908,69,74,76,76
-9860,-508,-13384,68,74,76,76
-10468,-704,-13152,69,74,76,76
-11036,-1228,-12720,69,74,75,76
-11644,-1676,-12444,69,74,75,76
-12256,-2416,-12192,69,74,75,76
-12428,-2924,-12080,68,74,75,76
-12552,-3728,-11848,68,74,75,76
-12692,-4516,-11924,68,74,75,77
-13068,-5376,-11768,69,74,75,77
-12912,-6108,-11684,69,74,75,77
-13120,-6900,-11576,68,74,74,77
-13396,-7420,-11548,68,74,74,77
-13524,-8256,-11536,68,73,74,77
-13928,-9076,-11080,68,74,74,77
-14408,-9988,-10708,68,74,74,76
-15344,-10772,-10360,68,73,74,77
-14752,-11752,-9532,67,74,74,77
-14892,-11880,-9476,68,73,73,77
-14376,-12860,-9532,67,74,74,76
-14908,-13412,-8680,67,74,73,76
-15464,-13664,-8084,67,73,73,77
-16100,-13924,-7432,68,73,74,77
-16356,-13808,-7288,67,73,74,77
-16580,-13736,-6948,67,73,74,76
-16752,-13608,-6540,67,73,74,76
-16792,-13252,-6444,67,73,73,76
-17260,-13140,-6148,67,73,73,76
-17352,-12808,-6268,67,73,73,76
-17432,-12396,-5924,66,73,73,76
-17396,-11888,-5828,66,73,73,76
-17488,-11656,-5792,67,73,73,76
-17448,-11068,-5900,67,73,73,76
-17496,-10680,-5704,66,73,73,76
-17740,-10160,-5516,66,73,73,75
-18112,-9764,-5472,66,73,73,75
-18200,-9420,-5240,67,73,73,75
-18888,-9044,-4868,66,73,73,75
-19028,-8788,-4692,66,73,73,75
-19264,-8392,-4644,66,73,73,75
-19528,-8272,-4396,66,73,73,75
-19540,-8272,-4060,66,74,73,75
-19744,-8252,-4212,66,74,73,75
-19324,-7392,-4376,66,74,73,75
-20532,-7492,-3164,66,74,72,75
-20120,-7408,-3356,66,74,73,75
-19264,-6984,-3600,65,74,73,75
-18968,-7148,-3020,66,74,73,75
-18548,-6964,-3056,65,73,72,75
-18588,-6728,-2828,65,74,72,75
-18840,-6468,-2424,65,74,72,75
-19224,-5840,-2452,65,74,72,75
-19472,-5460,-2324,65,74,72,75
-19536,-5100,-2172,65,74,72,75
-19840,-4536,-2236,65,73,71,75
-19920,-3944,-2168,65,74,71,74
-19988,-3960,-2340,65,73,71,75
-20256,-3560,-2168,65,73,71,75
-20312,-3160,-2416,65,73,71,75
-20260,-2808,-2328,65,73,71,74
-20240,-2512,-2484,65,73,71,75
-20908,-1280,-1916,65,73,71,74
-21308,-1120,-1208,65,73,71,74
-19876,-2180,-1692,65,73,71,75
-18968,-732,-1924,65,73,70,74
-19732,-1324,-1160,65,73,70,74
-19128,-2488,-912,65,73,70,73
-18272,-2120,-1196,65,73,71,74
-23644,2260,900,65,73,70,74
-21400,-720,-232,65,73,70,74
