x,y,z,s1,s2,s3,s4
-16988,3692,2268,77,90,81,99
-16688,3924,2332,77,91,81,99
-16532,4348,2148,76,91,81,100
-16500,4672,1960,77,91,81,100
-16556,4992,1692,77,91,81,100
-16828,5228,1416,77,92,81,100
-17128,5236,1228,76,92,81,100
-17304,5088,1048,76,92,81,100
-17292,4824,888,76,92,81,100
-17420,4732,824,76,92,81,100
-17492,4368,740,76,92,81,100
-17436,3996,800,76,92,81,100
-17496,3724,792,76,92,81,100
-17408,3232,1072,76,93,81,100
-17488,2832,1216,76,93,81,100
-17380,2420,1044,76,93,81,100
-17300,1784,1252,76,93,81,100
-17280,1796,1284,76,93,80,100
-17436,1504,1380,75,93,80,100
-17196,1328,1468,75,93,80,100
-16916,1264,1520,75,93,80,100
-16676,1248,1444,75,93,80,100
-16536,1100,1496,75,94,80,100
-16560,1128,1388,75,94,80,100
-16468,1072,1456,75,94,80,100
-16568,1068,1384,74,94,80,100
-16800,904,1576,74,94,79,100
-16904,712,1640,74,94,79,100
-17004,800,1444,74,94,79,100
-17088,624,1704,74,94,79,100
-17080,760,1664,74,94,79,100
-17204,972,1512,73,94,79,100
-17304,928,1592,73,94,78,100
-17272,1156,1496,73,95,78,100
-17220,1296,1392,73,94,78,100
-17284,1748,1244,72,95,78,100
-17164,2020,1184,72,95,78,100
-17036,2240,1188,72,95,78,100
-17068,2464,1172,72,95,78,100
-16840,2584,1204,72,95,78,100
-16664,2588,1184,71,95,77,100
-16316,2760,1520,71,95,77,100
-16252,2660,1580,71,95,77,100
-16024,2704,1660,71,95,77,100
-15884,2532,1564,71,95,77,100
-15860,2228,1940,70,95,77,100
-15956,2176,2040,70,95,76,100
-15988,1956,1896,70,95,76,100
-16024,1828,1740,69,95,76,100
-16008,1740,1712,69,95,76,100
-16036,1696,1604,69,95,76,100
-16104,1556,1532,69,95,75,100
-16296,1464,1568,69,95,75,100
-16380,1456,1444,69,95,75,100
-16356,1500,1368,68,95,75,100
-16408,1332,1276,68,95,74,100
-16400,1216,1256,68,95,74,100
-16260,1260,1264,68,95,74,100
-16664,1192,1388,67,95,74,100
-16404,1248,1300,67,95,74,100
-16620,948,1336,67,95,73,100
-17216,1040,1608,66,95,73,100
-16872,1004,1548,66,95,73,100
-16200,836,1568,67,95,73,100
-15952,700,1704,66,95,73,100
-15972,804,1624,66,95,72,100
-16220,964,1848,65,95,72,100
-16356,1032,1864,65,95,72,100
-16520,1292,1876,65,95,72,100
-16324,1192,1872,65,95,72,100
-16196,1320,1692,65,95,72,100
-16012,1500,1764,65,95,71,100
-16044,1608,1540,64,95,71,100
-15860,1852,1516,63,95,71,100
-15932,1820,1484,64,95,70,100
-16020,1972,1276,63,95,70,100
-16232,2112,1208,63,95,70,100
-16372,2260,988,62,95,70,100
-16400,2328,972,62,95,70,100
-16344,2288,844,61,95,70,100
-16440,2392,792,61,95,70,100
-16536,2412,768,61,95,69,100
-16504,2408,844,60,95,69,100
-16596,2468,752,60,95,69,100
-16684,2492,964,60,95,69,100
-16876,2352,792,59,95,69,100
-17080,2304,704,59,94,69,100
-17132,2236,648,58,94,69,100
-17192,2204,504,58,94,68,100
-17292,2128,476,58,94,68,100
,,,,,,
,,,,,,
-19824,5520,9252,66,58,72,67
-19464,5472,9276,66,58,73,66
-18772,5608,9580,66,58,73,66
-18344,5752,9784,66,58,72,66
-18036,5544,9880,66,58,72,67
-17492,5448,9556,65,59,72,67
-17400,5164,9584,65,58,72,67
-17468,4868,9312,65,59,72,67
-17756,4600,9100,66,59,72,68
-17848,4228,8912,66,58,72,67
-17776,3836,8852,65,58,72,67
-17528,3200,8740,66,58,72,67
-16840,3016,9084,65,58,71,66
-17172,2140,9804,65,59,71,67
-19948,2336,10372,66,58,71,67
-16684,2056,8484,66,58,71,66
-16456,812,9764,66,58,72,66
-15660,704,9088,66,58,71,66
-15264,-284,10176,66,58,71,65
-15844,-84,9928,66,58,71,65
-14704,-552,9560,66,58,71,66
-14984,-1084,9952,66,58,71,66
-13692,-1308,9548,65,58,71,65
-14000,-1400,9500,65,58,71,65
-14804,-1496,9488,65,58,71,65
-13528,-1496,8988,66,58,71,65
-13736,-1556,8784,66,58,71,65
-13388,-1688,8344,66,57,71,65
-14088,-1620,8580,66,58,71,66
-13664,-1692,8212,66,58,71,65
-12456,-1628,7348,66,58,71,65
-13696,-1500,7832,66,57,71,65
-13760,-1596,7496,65,57,71,65
-13372,-936,6984,65,56,71,65
-13304,-744,6876,65,57,71,65
-13884,-156,6864,66,57,71,64
-13832,-188,6388,65,57,71,64
-13168,200,6004,65,57,71,64
-13620,504,5816,65,57,71,64
-14088,892,5572,65,57,71,65
-14340,1040,5280,65,57,71,64
-13860,1288,4840,65,56,71,64
-13640,1636,4860,65,56,71,64
-14396,1584,4864,65,57,70,64
-14124,1900,4444,65,56,71,64
-13584,2020,4416,65,57,71,64
-14036,1920,4224,65,56,71,65
-12988,2080,3884,65,56,71,65
-13472,2140,3628,65,57,71,64
-13732,2252,3324,65,56,71,64
-14192,2308,3004,65,56,71,64
-14748,2436,2764,65,56,71,64
-14340,2032,2320,65,56,70,65
-14636,2068,2472,65,56,70,64
-14576,1944,2300,65,57,71,64
-14640,1940,2100,65,56,70,65
-14160,1936,1840,65,56,70,64
-14360,1792,1864,65,56,70,64
-14256,1752,1628,65,56,70,64
-14008,1600,1184,65,56,70,65
-14220,1364,1128,65,55,70,64
-14460,1392,1048,65,56,70,64
-14176,1300,828,64,56,70,64
-14336,1480,716,65,56,70,64
-14380,1356,744,64,56,70,64
-14380,1284,528,65,56,70,63
-14140,1464,436,65,56,69,63
-14028,1536,228,65,55,70,64
-14080,1688,164,65,56,70,64
-13884,1712,-104,65,56,69,63
-13680,1828,-200,65,56,69,63
-13700,1872,-220,65,56,69,64
