x,y,z,1,2,3,4
-9592,4112,-5584,60,71,67,75
-9704,3824,-5272,60,70,66,75
-9736,3588,-5084,60,70,67,75
-9776,3184,-4864,61,70,67,75
-9952,2796,-4696,60,70,67,74
-10160,2248,-4560,60,70,67,74
-10368,1948,-4408,61,70,67,74
-10552,1756,-4156,61,70,67,74
-10760,1220,-3944,61,70,67,74
-10976,868,-3636,60,70,67,74
-11112,796,-3580,60,69,67,74
-11332,312,-3368,60,70,66,73
-11640,60,-2916,60,70,66,73
-11632,-412,-2684,60,70,66,73
-11840,-752,-2564,60,69,66,73
-11964,-1108,-2400,60,70,67,73
-12024,-1564,-2152,60,70,67,73
-12148,-1932,-1908,60,69,67,73
-12252,-2176,-1640,60,69,67,73
-12244,-2544,-1116,60,69,66,72
-12236,-2884,-860,60,69,66,73
-12220,-3132,-848,60,69,66,72
-12292,-3340,-456,59,69,66,72
-12340,-3728,-120,60,69,66,72
-12404,-3876,128,60,69,66,71
-12428,-4052,192,60,69,66,72
-12560,-4296,236,60,68,66,72
-12764,-4360,656,60,68,66,72
-13020,-4524,856,60,68,66,71
-13196,-4708,1288,60,68,67,71
-13468,-4752,1568,60,69,66,71
-13520,-4796,1704,60,69,66,71
-13588,-4800,2104,60,69,66,71
-13556,-4772,2388,60,68,66,71
-13732,-4812,2692,60,69,66,71
-13856,-4796,2764,60,69,66,71
,,,,,,
,,,,,,
-14924,3548,12180,67,66,73,66
-15636,3920,12192,67,66,73,66
-14852,3796,12108,67,66,73,66
-13940,3820,12036,67,66,73,66
-15136,4276,12136,67,66,72,66
-15552,4660,11932,67,66,72,66
-14680,4556,11540,67,66,73,67
-14568,4828,11252,67,66,73,66
-14872,5076,11012,67,66,73,67
-15064,5200,10660,67,66,73,67
-14960,5156,10068,67,66,73,66
-15016,5396,9876,67,66,72,66
-15360,5640,9500,67,66,73,66
-15860,5916,9120,68,66,73,67
-15484,6000,8536,68,66,73,66
-15652,6228,8152,67,66,73,67
-15420,6392,7644,68,65,73,66
-15768,6744,7364,68,65,73,66
-15780,6720,7040,68,66,73,67
-15900,6920,6768,67,65,73,66
-16240,7152,6328,67,66,73,66
-15808,7304,5820,68,65,73,66
-15012,7064,5756,67,65,72,67
-15908,7640,5224,67,66,72,67
-15892,7500,4924,67,65,72,66
-16356,7712,4508,68,66,73,67
-15544,7524,4332,67,65,73,67
-16224,7780,4308,68,66,73,66
-16352,7664,4136,67,65,72,66
-16188,7564,3932,67,65,72,65
-16304,7360,3908,67,65,72,66
-16332,7244,3804,67,65,73,66
-16124,7088,3424,67,65,72,66
-16040,6836,3424,67,65,72,66
-16220,6548,3472,67,65,73,66
-16248,6184,3040,68,65,72,67
-16288,5900,2760,68,65,72,66
-16204,5368,2768,68,65,72,65
-16244,5172,2564,68,65,72,65
-16272,4744,2300,68,65,72,65
-16268,4412,2020,67,65,72,66
-16272,4096,1780,67,65,72,66
-16292,3836,1624,67,65,72,65
-16468,3680,1336,68,65,72,65
-16568,3180,1088,67,65,72,66
-16540,3036,892,67,65,72,65
-16612,2688,684,68,65,72,65
-16736,2588,372,67,65,72,65
-16696,2468,452,67,65,72,65
-16712,2176,380,67,65,72,66
-16704,2172,248,67,65,72,65
-16788,1856,292,67,65,72,65
-16700,1760,336,67,65,72,66
-16840,1696,264,67,64,72,64
-16928,1572,388,67,64,72,64
-17004,1416,380,67,65,72,65
-17168,1304,376,67,64,72,65
-17220,1092,244,67,64,72,65
-17180,976,172,67,63,72,65
-17360,848,4,67,64,72,65
-17380,712,12,67,65,72,64
-17500,644,20,67,65,72,65
-17388,432,-224,67,65,72,65
-17660,320,-380,67,65,72,65
-17736,216,-580,67,65,72,65
-17684,0,-720,67,65,72,64
-17656,-64,-568,67,65,72,66
-17836,-88,-780,67,65,72,65
-17820,-112,-1072,67,65,72,65
-17808,-116,-948,67,65,72,65
-17676,-184,-960,67,65,71,64
-17512,-212,-1096,67,65,71,65
-17352,-128,-992,67,64,71,64
-17216,-144,-1072,67,65,71,66
-17112,-208,-1248,67,65,71,64
-17012,-188,-1108,67,64,71,65
-16824,-136,-1148,67,64,71,65
-16492,-204,-1192,67,64,71,65
-16436,-164,-1044,67,64,71,64
-16164,-284,-1140,67,64,72,65
-16100,-292,-1112,67,65,71,65
-15892,-324,-1236,67,64,71,65
-15844,-356,-1256,67,65,71,65
-15836,-412,-1288,67,64,71,65
-15860,-560,-1376,67,64,71,65
-15848,-624,-1596,67,64,71,65
-15968,-728,-1628,67,65,71,64
-16068,-928,-1620,67,65,71,64
-16064,-1116,-1652,67,65,71,64
-16000,-1096,-1608,67,65,71,65
-16300,-1220,-1924,67,65,71,65
-16476,-1320,-1772,67,65,71,64
-16560,-1452,-1900,67,65,71,64
-16780,-1464,-1972,67,65,71,65
-16804,-1616,-1764,67,65,71,65
-16828,-1440,-1960,67,65,71,64
-16992,-1508,-2004,67,65,71,64
-17156,-1412,-1980,67,64,71,65
-17252,-1392,-2048,67,65,71,64
-17280,-1240,-2116,67,64,71,65
-17280,-1184,-2092,67,65,71,64
-17304,-1252,-2180,67,64,71,64
-17384,-1088,-2284,67,64,71,64
-17328,-1056,-2368,67,64,71,64
-17336,-1100,-2576,67,64,71,64
-17196,-1232,-2660,67,64,71,65
-17296,-1504,-2760,67,64,71,64
-17064,-1536,-2660,67,64,71,65
-16940,-1736,-2868,67,64,71,64
-16900,-2004,-2880,67,64,71,65
-16792,-2256,-2756,67,64,71,65
-16772,-2232,-2848,67,64,71,65
-16716,-2460,-2780,67,64,71,64
-16592,-2684,-2908,67,64,71,64
-16568,-2696,-2944,67,64,71,64
-16272,-3044,-2964,67,64,71,64
-16104,-3028,-2856,67,64,71,64
-15748,-2964,-2944,67,64,71,64
-15620,-2952,-3028,66,64,71,63
-15268,-2912,-3040,67,64,71,64
-14840,-2892,-3104,67,64,70,64
-14828,-2904,-3236,66,63,70,63
-14936,-2904,-3184,66,64,70,63
-14960,-3004,-3488,66,64,70,63
-15124,-3020,-3512,66,63,71,64
-15332,-3140,-3520,66,64,71,63
-15320,-3056,-3664,66,64,70,64
-15300,-2932,-3728,66,64,70,63
-15336,-2728,-3904,66,64,70,64
-15256,-2508,-3868,66,63,70,64
-15212,-2328,-3796,66,64,70,63
-14952,-2208,-3920,65,64,70,63
-15108,-2144,-3984,65,64,70,64
-14856,-2136,-3964,65,64,70,63
-14872,-1956,-3964,65,64,70,64
-14768,-1928,-4064,65,64,70,64
-14844,-1836,-4128,65,64,70,64
-14676,-1780,-4100,65,64,70,64
-14636,-1660,-4104,65,64,70,64
-14752,-1588,-4228,65,64,70,64
-14772,-1412,-4184,65,64,70,63
-14712,-1184,-4436,65,64,70,64
-14844,-1064,-4504,65,63,70,64
-14776,-928,-4492,65,63,70,63
-14868,-728,-4604,65,64,70,63
-14780,-484,-4556,65,64,70,63
-14840,-444,-4732,65,64,70,63
-14832,-316,-4840,65,64,70,63
-14776,-212,-4948,65,64,70,64
-14664,-168,-5016,65,64,70,63
-14568,-64,-4948,65,63,70,63
-14428,48,-5060,64,60,69,61
-14144,148,-5004,64,60,69,61
-14616,-116,-4900,64,60,70,59
-14712,-208,-4976,64,61,70,59
-14344,-176,-4876,64,62,70,60
-13548,120,-5160,63,61,69,60
-12632,580,-5488,63,62,69,60
-12340,856,-6084,63,62,69,60
-12428,1116,-6512,63,63,69,59
-12844,1064,-7036,63,62,69,60
-13180,1176,-7352,62,63,69,59
-12980,1328,-7592,62,62,69,58
-12508,1548,-7812,63,63,68,59
-12064,1600,-7872,62,62,68,59
-11148,2084,-7516,62,62,68,60
-9784,2464,-7512,62,64,67,61
-9100,2888,-7372,61,64,67,64
-8844,3508,-7724,61,64,67,64
-10004,4068,-7968,61,64,66,64
-12576,5124,-7468,60,65,66,64
-15196,6956,-4800,61,65,66,65
-17132,8068,-2132,61,65,67,68
-19648,8716,2160,61,66,67,70
-20960,8484,4916,61,65,67,71
-22688,7504,8944,61,66,67,73
-24440,5272,11872,61,67,67,74
-24972,3532,12608,61,67,67,74
-24068,1320,11376,61,67,66,76
-22028,200,9716,61,69,66,77
-18340,-540,6020,61,69,66,78
-15660,-256,3444,60,69,67,79
-12664,1092,-444,60,69,66,80
-11348,2180,-3732,61,70,66,81
-11860,2908,-4828,62,70,66,82
-14664,3332,-5396,62,71,68,83
-17948,2812,-5328,64,71,69,83
-22024,1092,-3328,66,72,70,85
-22832,-284,-576,67,71,73,85
-21536,-864,492,69,71,74,85
-20144,-1740,720,70,71,76,86
-21036,-2804,308,72,72,77,86
-24436,-4612,-748,74,71,78,86
-27824,-6200,-2060,75,73,79,87
-29188,-6888,-3836,76,71,80,87
-29448,-7048,-5752,77,72,81,88
-27476,-6112,-7496,78,72,82,87
-25764,-5608,-8208,78,72,83,88
-24932,-5308,-7952,79,72,84,88
-25484,-5096,-6960,79,73,84,89
-26212,-4960,-5636,80,73,84,88
-26192,-4808,-4568,80,73,85,89
-25832,-4444,-2972,80,73,85,89
-24620,-4080,-1556,81,74,86,89
-23212,-3452,-96,82,73,86,90
-22400,-3244,536,82,74,86,90
-21552,-2900,1284,82,73,87,90
-21072,-2420,1124,82,74,87,90
-20212,-1900,716,82,74,87,90
-19720,-1548,204,83,74,87,90
-18612,-1236,-72,83,75,87,90
-17760,-716,-380,83,74,87,91
-17344,-236,-572,83,74,87,90
-16920,728,-756,83,74,88,91
-16932,1356,-788,84,74,88,90
-16892,2308,-676,84,75,88,91
-17016,2848,-812,84,75,88,91
-17044,3784,-796,84,75,88,91
-17388,4468,-860,84,75,88,91
-17508,5180,-892,84,76,88,91
-17756,5632,-944,84,76,88,91
-17700,6116,-1072,84,75,88,91
-17832,6336,-848,84,75,88,91
-17780,6628,-748,84,76,88,91
-17760,6692,-496,84,75,88,91
-17628,6644,-204,84,75,88,91
-17604,6688,-24,84,75,88,91
-17524,6592,148,84,75,88,91
-17488,6320,608,84,75,88,91
-17344,6104,840,84,75,88,92
-17320,5760,1068,84,75,88,92
-17224,5644,1112,85,75,89,91
-17112,5096,1452,84,74,89,91
-17056,4704,1592,84,74,89,91
-16968,4064,1900,85,75,89,91
-16772,3472,1924,85,75,89,91
-16672,3012,2056,84,74,88,91
-16668,2328,2136,85,74,89,91
-16808,1940,1964,85,74,89,91
-16760,1348,2212,84,74,89,91
-16776,956,2096,85,74,89,91
-16668,596,2004,84,74,89,91
-16716,356,2112,85,74,89,91
-16812,-84,2028,84,74,89,91
-16756,-160,1924,85,75,89,91
-16752,-288,1776,85,74,89,91
-16820,-320,1768,84,75,89,91
-16872,-340,1520,85,75,89,91
-16820,-188,1584,85,75,89,91
-16756,-192,1216,85,75,89,92
-16808,96,1136,84,75,89,91
-16812,172,1216,85,75,89,91
-16752,380,1004,84,75,89,92
-16852,536,1000,84,75,89,92
-16776,728,808,84,75,89,92
-16876,928,792,84,75,89,92
-16740,1108,908,85,75,89,92
-16684,1268,948,85,75,89,92
-16620,1368,980,85,75,89,92
-16560,1532,1020,85,76,89,92
-16492,1660,1124,85,76,89,92
-16544,1972,1060,85,75,89,92
-16572,2072,1100,85,75,89,92
-16620,2216,972,85,76,89,92
-16644,2444,832,85,76,89,92
-16684,2608,764,85,76,90,92
-16836,2768,672,85,76,89,92
-16772,2968,720,84,76,89,92
-16824,3176,404,84,76,89,92
-16984,3288,436,84,75,89,92
-16852,3416,380,85,75,89,92
-17004,3504,340,85,75,90,92
-17076,3488,92,85,76,89,92
-17216,3476,132,84,75,89,92
-17412,3536,-20,84,75,89,92
-17624,3404,-236,84,75,89,92
-17740,3348,-456,84,75,89,92
-17920,3256,-376,84,76,89,92
-18112,3112,-304,84,75,89,93
-18168,2892,-608,84,75,89,92
-18320,2852,-428,84,76,89,93
-18348,2704,-392,84,76,89,93
-18480,2660,-344,84,76,89,93
-18624,2396,-496,84,76,89,93
-18660,2180,-396,84,76,89,93
-18772,2168,-288,83,76,89,93
-18852,2232,-352,83,76,88,93
-19112,1980,-292,83,76,88,93
-19364,1836,-404,83,76,88,93
-19676,1748,-284,83,76,88,93
-19916,1504,-656,82,76,88,93
-20124,1452,-652,82,77,87,93
-20400,1160,-1020,82,77,87,93
-20584,1040,-1316,81,76,86,93
-20492,980,-1416,81,76,86,93
-20304,920,-1740,80,77,85,93
-20072,1000,-1624,80,77,85,92
-19588,856,-1996,79,77,84,92
-19552,828,-1904,79,77,84,92
-19472,852,-2040,78,76,83,91
-19700,856,-2052,77,76,82,91
-20352,812,-1900,76,76,81,91
-21168,716,-2120,76,76,80,90
-21560,688,-2128,74,76,79,89
-22120,564,-2480,74,76,78,89
-22300,640,-3008,73,75,77,88
-22064,680,-3776,72,75,77,88
-21716,756,-4388,71,75,76,88
-21448,856,-5012,70,75,75,88
-21280,948,-5640,69,74,75,87
-21264,836,-6428,69,75,74,86
-21812,752,-7064,68,75,73,86
-22520,416,-7312,67,75,72,85
-23668,-32,-7948,66,75,72,85
-24216,-408,-8092,65,75,71,84
-24868,-976,-8716,64,75,71,83
-24968,-1128,-8860,63,75,70,84
-24632,-992,-9340,63,75,70,83
-24232,-412,-9824,62,74,70,82
-24160,256,-9952,63,73,70,81
-25132,716,-10224,62,73,70,80
-26740,604,-9780,62,73,70,80
-27596,232,-9400,62,72,70,79
-27976,72,-8580,62,72,70,78
-27780,-168,-8504,62,72,70,77
-27520,-492,-8164,62,72,70,75
-27464,-688,-7572,62,72,70,75
-27448,-688,-6908,62,72,70,73
-27104,-836,-6864,63,71,70,72
-26824,-1036,-6716,63,71,70,72
-25872,-520,-6068,63,71,70,73
-23932,548,-6116,64,70,70,73
-22980,1076,-5716,64,70,70,72
-21964,2300,-5348,64,70,70,73
-21184,3300,-5204,64,70,70,73
-20612,4144,-4936,64,69,70,73
-19888,4972,-4792,64,69,70,71
-19228,5100,-5076,64,69,70,72
-18752,4844,-5836,64,69,70,71
-18216,3868,-6792,64,70,70,72
-17788,3136,-7856,64,69,70,72
-17124,1812,-9052,64,69,70,71
-15960,272,-10108,64,70,70,72
-15368,-852,-10520,64,70,70,71
-14328,-2452,-10696,64,69,70,72
-13552,-3576,-10412,64,69,70,72
-12984,-4728,-10328,64,68,70,71
-12532,-5632,-10012,64,68,70,71
-12360,-5936,-9668,64,68,70,72
-12524,-6292,-9668,64,68,70,72
-12636,-6416,-9732,64,68,70,73
-12428,-6184,-9468,64,68,70,71
-12164,-5884,-9212,64,68,70,72
-11504,-5040,-8844,64,68,70,72
-10768,-4264,-8768,64,68,70,72
-10316,-3692,-8692,64,68,70,73
-10168,-2852,-8492,64,69,70,73
-9980,-1720,-8732,64,68,70,73
-10060,-724,-8520,64,68,70,73
-10328,-244,-8284,64,68,70,73
-10224,932,-7936,64,68,70,73
-10136,1596,-7752,64,69,70,73
-9988,2408,-7544,64,69,70,73
-10056,3144,-7356,64,69,70,73
-10128,3640,-7392,64,69,70,72
-10204,4264,-7160,64,69,70,73
-10384,4592,-7136,64,68,70,73
-10456,4916,-7064,64,69,70,73
-10464,5200,-7048,64,69,70,73
-10436,5200,-6820,64,69,70,73
-10560,5136,-6568,64,68,70,72
-10832,4824,-6344,64,68,70,72
-10784,4636,-6000,64,68,70,72
-11012,4288,-5660,64,67,70,72
-11164,3760,-5380,64,68,70,71
-11076,3484,-5008,64,68,70,72
-11100,2864,-4576,63,68,70,72
-11244,2276,-4208,63,68,70,71
-11240,2044,-3992,63,67,69,71
-11376,1492,-3576,64,67,70,70
-11520,972,-3564,64,67,70,71
-11768,424,-3316,64,67,70,70
-12128,-144,-3268,64,68,70,71
-12440,-664,-3008,63,68,70,71
-12684,-1128,-2580,64,67,69,70
-12944,-1924,-2344,63,67,69,69
-13172,-2292,-2028,63,66,70,70
,,,,,,
,,,,,,
-16220,6904,12144,67,63,73,63
-16236,6684,11956,67,63,73,63
-16812,6564,11988,67,64,73,64
-17116,6596,11844,67,63,73,63
-17220,6532,11268,67,62,73,63
-16784,6356,11284,67,63,73,64
-16260,6076,10800,67,64,72,64
-16172,6060,10820,67,63,72,64
-16212,5872,10344,67,63,73,64
-16216,5640,10008,67,63,72,63
-16148,5664,9576,67,63,73,63
-16288,5560,8972,67,63,72,63
-16420,5592,8728,67,63,72,63
-16412,5516,8096,67,63,73,64
-16540,5380,7688,67,62,73,63
-16464,5320,7444,67,63,73,64
-16380,5040,6920,67,63,73,63
-16416,4988,6764,67,63,72,63
-16232,4800,6264,67,62,72,64
-16260,4704,6096,67,62,72,63
-16380,4484,5860,67,63,72,63
-16432,4536,5660,67,63,72,63
-16616,4512,5336,67,62,72,62
-16852,4296,4996,67,62,72,62
-16776,4176,4840,67,62,72,62
-16520,3880,4488,68,62,72,63
-16348,3744,4272,67,62,72,62
-16252,3708,4220,67,63,72,62
-16288,3632,4028,68,63,72,62
-16100,3484,4028,68,62,72,63
-16036,3408,3848,67,63,72,62
-15852,3296,3796,67,63,72,63
-15652,2920,3612,68,63,72,63
-15568,2784,3360,67,63,72,62
-15504,2432,3152,67,62,72,62
-15384,2272,3048,67,63,72,63
-15440,1992,2764,67,63,72,63
-15400,1808,2472,68,63,72,63
-15488,1580,2320,67,63,72,63
-15732,1492,1976,68,63,72,62
-15748,1372,1676,68,64,72,63
-15896,1160,1640,68,64,72,62
-15948,1036,1328,67,63,72,62
-16036,948,1148,67,64,72,63
-16188,792,1028,68,64,72,64
-16232,764,740,67,63,72,63
-16272,836,656,67,64,72,63
-16308,568,628,67,63,72,63
-16272,516,576,67,64,72,63
-16336,380,620,67,63,72,63
-16300,348,276,67,63,72,63
-16340,156,356,67,62,72,62
-16308,172,364,67,63,72,63
-16276,-20,280,67,64,72,62
-16304,-296,348,67,64,72,62
-16164,-364,324,67,64,72,63
-16164,-768,140,67,63,72,63
-16116,-904,160,67,63,72,63
-15960,-1152,-32,67,63,72,63
-15960,-1424,-84,67,63,72,63
-15728,-1680,-124,67,63,73,63
-15736,-1988,-324,67,63,72,64
-15680,-2232,-512,68,63,72,63
-15564,-2472,-516,67,63,72,63
-15464,-2676,-684,67,63,72,62
-15564,-2888,-672,67,63,72,63
-15664,-2928,-676,67,63,72,63
-15564,-3056,-816,67,63,72,62
-15592,-3144,-764,67,63,72,62
-15740,-3120,-1040,67,64,72,63
-15720,-3200,-880,67,63,72,63
-15900,-3276,-1120,67,63,72,63
-15716,-3288,-1080,67,63,72,63
-15772,-3344,-1340,68,63,72,63
-15608,-3260,-1436,67,63,71,63
-15624,-3248,-1464,67,64,72,63
-15564,-3192,-1444,67,63,72,62
-15452,-3168,-1556,67,63,72,62
-15532,-3044,-1556,67,64,72,62
-15536,-2740,-1780,68,64,72,62
-15484,-2552,-1800,67,64,71,63
-15516,-2500,-1940,67,64,71,63
-15652,-2360,-2072,68,64,71,63
-15584,-2248,-2100,67,64,71,63
-15444,-2048,-2200,67,63,71,63
-15268,-1912,-2240,67,64,72,63
-15252,-1640,-2204,67,64,71,62
-15048,-1548,-2504,67,64,71,63
-15140,-1384,-2536,67,63,71,63
-14908,-1400,-2584,67,64,71,63
-14964,-1324,-2588,66,63,71,63
-15064,-1428,-2784,67,64,71,63
-15008,-1364,-2640,66,64,71,63
-15032,-1408,-2644,67,63,71,63
-15124,-1160,-2472,66,63,71,64
-14960,-928,-2704,66,64,71,63
-15052,-928,-2660,66,64,71,64
-15004,-656,-2868,66,63,71,64
-15192,-524,-2764,66,64,71,64
-15328,-420,-2884,66,64,71,64
-15736,-268,-2856,66,63,71,63
-15912,-260,-3068,66,63,71,63
-16020,-112,-2760,66,63,71,63
-15952,120,-2700,66,63,71,63
-15980,296,-2788,66,63,71,63
-15780,592,-2916,66,63,70,62
-15792,704,-3032,66,64,71,62
-15792,748,-3036,65,64,71,62
-15844,804,-3032,65,64,71,62
-16144,524,-3368,65,64,71,62
-16412,432,-3448,65,64,71,62
-16564,144,-3352,65,64,70,62
-16672,-108,-3276,65,64,70,61
-16852,-140,-3416,65,64,70,62
-17136,-484,-3360,65,63,70,62
-17076,-544,-3292,65,63,70,61
-17088,-696,-3144,65,63,70,61
-16968,-872,-3404,65,64,70,61
-16860,-1100,-3468,65,63,70,62
-16704,-1272,-3428,65,64,70,60
-16376,-1424,-3504,64,64,70,62
-16116,-1664,-3596,65,64,70,61
-15940,-1832,-3880,64,64,70,61
-15660,-1984,-4136,64,64,70,60
-15532,-2028,-4324,64,64,69,60
-15364,-2128,-4640,63,63,69,60
-15292,-2164,-5064,63,60,69,58
-14928,-2036,-5440,63,60,69,59
-13868,-1924,-5800,62,61,69,59
-13856,-2520,-6124,63,62,69,60
-14192,-2996,-5728,61,62,68,58
-13008,-2412,-4240,61,61,68,59
-10656,-1296,-3288,61,62,67,60
-9516,-400,-2944,60,62,67,61
-7684,968,-2004,61,61,67,64
-6404,2124,-2112,60,62,67,63
-4688,3696,-3584,60,60,66,64
-3376,4572,-6328,60,61,66,64
-3024,5476,-8320,60,61,66,65
-2540,6280,-11584,60,61,66,66
-3516,6572,-13192,59,62,66,67
-5968,6572,-15072,60,63,66,68
-10184,5244,-16448,59,64,66,69
-13832,4060,-16164,60,66,66,71
-19240,2792,-12960,59,66,66,71
-22768,1872,-6704,59,67,66,72
-24332,1284,-1948,60,67,66,73
-25716,416,5084,60,67,66,75
-26092,-216,9236,60,68,66,77
-25608,-340,13264,59,69,66,78
-24468,-200,12860,59,70,66,80
-23992,-56,10824,59,71,65,82
-23564,-200,6048,59,71,65,84
-22828,-320,2180,59,73,65,86
-20720,-72,-3280,59,74,65,87
-18472,164,-6704,59,75,65,89
-17432,100,-7472,59,77,64,90
-16692,368,-7272,59,78,64,92
-16620,676,-6212,59,80,64,93
-17528,1008,-4668,59,82,63,93
-18368,1080,-3432,59,82,63,94
-18944,1328,-1768,59,83,63,95
-17964,728,-900,59,84,63,95
-17140,-100,-632,59,85,63,95
-16476,-844,-104,60,86,63,96
-16508,-920,-264,60,86,63,97
-17024,-588,-672,60,87,64,97
-17536,-140,-860,61,88,63,97
-18492,656,-1556,61,88,64,97
-19016,988,-2160,61,88,64,97
-19384,1312,-2636,60,89,64,98
-19436,1304,-3024,61,89,64,98
-19156,1300,-3108,60,89,63,98
-18752,1360,-2628,60,89,64,98
-18572,1352,-2140,60,89,64,98
-18680,1716,-1588,60,89,64,99
-20792,1620,-1660,60,89,65,99
-21552,2536,-1772,61,89,66,99
-21416,2716,-2504,63,89,67,99
-22428,1904,-4464,65,89,68,99
-23672,1540,-5212,65,89,69,99
-25248,1800,-5480,67,89,71,100
-23732,2456,-2904,68,89,72,100
-24120,2272,-2056,69,89,73,100
-25112,1516,-2020,69,89,74,100
-26524,84,-2836,70,89,75,100
-27108,-624,-3912,71,89,75,100
-26596,-508,-3768,71,89,76,100
-25408,-716,-3112,71,89,76,100
-23736,-576,-2524,72,89,77,99
-22776,-468,-2132,72,89,78,100
-22580,-324,-1316,73,90,78,100
-22464,-524,-784,73,89,78,100
-22052,-668,-692,74,90,78,100
-21776,-940,-468,74,90,78,100
-21236,-900,-336,74,90,78,100
-20612,-752,-516,74,89,78,100
-19952,-576,-572,75,89,79,100
-19392,-244,-500,75,90,79,100
-19220,32,-704,75,90,79,100
-18728,656,-744,75,90,79,100
-18436,1260,-688,75,89,79,100
-17928,2296,-760,75,90,79,100
-17552,3416,-656,75,89,79,99
-17308,4056,-488,75,89,79,100
-16960,5060,-428,75,90,80,100
-17080,5704,-448,75,89,80,99
-17152,6272,-416,76,89,80,99
-17244,6916,-532,76,89,80,99
-17164,7280,-348,76,89,80,99
-17040,7572,-468,76,89,80,99
-16916,7660,-328,76,90,80,99
-16724,7668,-84,76,89,80,99
-16524,7620,116,76,89,80,99
-16480,7312,392,76,89,80,99
-16500,6824,812,76,89,80,99
-16336,6196,1020,76,89,80,99
-16324,5904,1276,76,89,80,99
-16368,5128,1772,76,89,80,100
-16384,4712,1976,76,89,80,100
-16684,3808,2224,76,89,80,99
-16616,2916,2188,76,89,80,99
-16708,2340,2072,76,89,80,100
-16852,1724,2404,76,89,80,100
-16796,1168,2396,76,89,80,99
-13960,-1616,1904,76,89,80,99
-16336,-1464,3696,76,89,80,99
-18632,-776,3384,76,89,80,99
-17336,-132,3216,76,89,80,99
-17576,640,3348,76,89,81,99
-16288,-100,3356,76,89,81,99
-16188,-344,3896,76,88,81,99
-16116,-448,3428,76,89,81,100
-15768,-372,3452,76,89,80,99
-15660,-148,3276,76,89,80,99
-15444,0,3272,76,88,81,99
-15460,240,3140,76,88,81,99
-15540,304,3432,76,89,81,99
-15952,712,3668,76,89,81,100
-15960,852,3608,76,89,81,99
-16164,1368,3636,76,88,81,99
-16240,2160,3488,76,88,81,99
-16040,2672,3308,76,89,81,99
-16136,3016,3160,76,88,81,99
-15984,3048,3008,76,89,81,99
-15856,3148,3012,76,88,81,99
-15600,3300,2816,76,89,81,99
-15396,3484,2800,76,88,81,99
-15376,3644,2812,76,88,81,99
-15452,3716,2852,76,88,82,99
-15564,3644,2548,77,88,81,99
-15824,3700,2632,77,88,82,99
-16172,3620,2360,77,88,82,99
-16436,3620,2456,77,88,82,99
-16444,3520,2220,77,88,82,99
-16468,3424,2316,77,88,82,99
-16416,3292,2048,77,88,82,99
-16328,3288,2020,77,88,82,99
-16268,3024,2024,77,88,82,99
-16384,2896,1824,77,88,82,99
-16680,2580,1764,77,88,82,99
-16832,2452,1548,77,88,82,99
-16956,2260,1544,77,88,82,99
-17116,2212,1392,77,88,82,99
-17132,2332,1368,77,88,82,99
-17132,2268,1512,77,88,82,99
-17092,2144,1380,77,88,82,99
-17176,2072,1400,77,88,82,99
-17356,1996,1312,77,88,82,99
-17288,2024,1300,77,88,82,99
-17396,2012,1132,77,88,82,99
-17368,1972,1012,77,88,82,99
-17452,2124,1016,77,88,82,99
-17468,2224,1144,77,88,82,99
-17436,2276,1136,77,87,82,99
-17496,2336,972,77,87,82,99
-17624,2328,1032,77,88,82,99
-17636,2288,872,77,88,82,99
-17740,2444,1044,77,88,82,99
-17708,2420,1044,77,87,82,99
-17720,2516,964,76,87,82,99
-17944,2624,892,76,88,82,99
-17936,2656,848,76,87,82,99
-18052,2712,920,76,88,82,99
-18204,2936,980,76,88,82,99
-18332,2900,948,76,87,81,99
-18388,3116,904,75,87,81,99
-18520,3080,752,75,87,81,99
-18808,3156,824,75,87,81,99
-18840,3132,676,74,87,81,99
-19076,3112,624,74,87,80,99
-19164,3180,572,74,87,80,99
-19296,2944,384,73,87,79,99
-19264,3172,500,73,87,78,99
-19476,3076,348,72,87,78,99
-19464,3016,332,71,87,77,99
-19628,2784,-48,71,87,76,99
-19900,2552,-12,70,87,76,99
-20068,2332,-132,69,87,75,99
-20184,2124,-284,68,87,73,99
-20372,2068,-372,67,87,73,99
-20428,1924,-376,66,87,72,98
-20460,1980,-504,65,87,71,99
-20404,1828,-596,65,87,71,99
-20532,1556,-1092,64,87,70,98
-20908,1348,-1328,63,87,69,98
-21292,1132,-1360,61,87,69,98
-21380,888,-1516,61,87,68,98
-21616,640,-1428,59,87,67,98
-21696,384,-1284,58,87,66,98
-21820,192,-1036,57,87,66,98
-21636,280,-1184,56,86,65,98
-21252,368,-1212,56,86,64,98
-20988,404,-1260,54,86,64,97
-20860,532,-1588,54,85,63,97
-20860,588,-1676,53,85,63,97
-20944,768,-2496,54,84,63,96
-21448,852,-2984,54,84,63,95
-22884,956,-3524,53,83,63,95
-23996,936,-3472,53,82,63,95
-24972,652,-3520,53,82,63,95
-24960,520,-3508,53,82,63,94
-24800,268,-3996,53,82,63,94
-24892,100,-4048,53,82,63,93
-24904,-4,-4236,53,82,63,93
-25192,-76,-4444,53,82,63,93
-25336,-104,-4384,53,81,63,92
-25500,68,-4632,53,81,63,91
-25652,260,-4644,53,81,63,91
-25500,184,-4664,53,80,63,91
-25564,-40,-4356,54,81,63,90
-25376,-476,-4288,53,81,63,90
-25048,-808,-3868,53,80,63,90
