x,y,z,s1,s2,s3,s4
-17964,1660,-5028,87,77,94,82
-17716,1648,-5008,87,77,94,82
-17660,1652,-4820,87,77,93,82
-17968,1748,-4688,87,77,93,82
-18072,1796,-4796,87,76,93,81
-18064,2004,-4784,87,76,93,81
-18216,2136,-4696,87,76,93,81
-18228,2088,-4740,86,76,92,80
-18136,2100,-4720,86,76,92,80
-18264,2100,-4492,86,76,92,79
-18456,2224,-4392,86,76,91,78
-18836,2096,-4216,85,76,91,77
-18636,1972,-4308,85,75,91,77
-18544,1512,-4420,84,74,90,77
-19184,1416,-4364,84,75,90,77
-19284,1244,-4340,84,75,89,75
-18856,928,-4660,83,74,89,75
-18792,968,-4616,83,74,89,75
-18516,916,-4380,83,74,88,74
-18504,920,-4280,82,73,88,74
-18488,772,-4008,82,73,88,73
-18288,772,-3920,82,73,88,73
-17716,456,-3832,81,73,87,72
-17672,428,-3184,81,73,87,72
-17880,468,-3028,80,73,87,72
-17656,152,-2924,80,73,86,71
-17164,-44,-2560,80,72,86,71
-17292,-300,-2188,79,72,86,70
-17712,-300,-2172,79,72,86,70
-17540,-228,-2136,79,72,85,70
-17624,-376,-1900,78,72,85,69
-16632,-704,-1592,78,71,84,69
-17044,-604,-1280,78,71,84,69
-17028,-652,-1316,77,71,84,67
-16920,-576,-1308,77,71,83,68
-17208,-540,-1512,76,72,83,67
-16960,-588,-1504,76,71,83,67
-16820,-556,-1460,76,70,82,67
-16820,-452,-1572,75,71,82,66
-16856,-332,-1868,75,70,82,66
-16820,-200,-1968,75,70,81,66
-16608,64,-2104,74,70,81,66
-16384,160,-2240,74,70,81,66
-15980,368,-2368,74,69,81,68
-15844,780,-2380,73,69,81,67
-15856,884,-2332,73,69,80,67
-15948,1080,-2100,73,68,80,67
-16164,1432,-1604,73,69,79,67
-16536,1724,-852,73,69,79,67
-16736,2024,-124,72,70,79,66
-16888,2276,1552,72,69,79,66
-19688,3176,3876,72,69,78,67
-20188,3112,5400,71,69,78,67
-22020,3472,7360,71,69,78,68
-23256,3320,8824,70,69,78,67
-23652,3308,9980,70,70,78,67
-22808,2860,10768,70,69,78,67
-21312,1884,11304,70,69,77,67
-24000,1832,11912,70,69,77,64
-24724,1612,11892,70,69,77,61
-22792,916,11652,70,69,77,63
-20996,424,11772,71,69,78,63
-19200,364,11272,71,69,78,65
-19528,604,11024,71,69,78,65
-19548,556,10732,71,69,78,64
-19432,-148,10728,71,69,78,65
-19020,-188,10724,71,69,78,65
-18768,-224,10520,71,70,78,64
-19076,-376,10488,71,69,78,65
-19452,-384,10256,71,69,78,65
-20028,-200,9872,71,70,78,65
-19956,-324,9540,71,70,78,66
-19376,-248,8996,70,69,77,65
-19336,-56,8584,71,70,78,66
-18840,-52,8408,71,70,77,67
-17876,200,7916,71,69,78,67
-17680,396,7792,71,69,78,66
-17256,728,7836,71,70,78,67
-16856,1052,7528,71,69,77,67
-16500,1088,7348,71,69,78,65
-16580,1708,7328,71,69,78,68
-15728,1884,7024,71,69,77,66
-15268,1840,6788,71,69,77,67
-15520,2296,6708,71,69,77,67
-15400,2508,6408,71,69,77,67
-15036,3464,6704,71,69,77,67
-14672,2872,6408,71,69,77,67
-15292,2836,6032,71,69,77,67
-15688,2896,6104,71,69,77,67
-15188,2360,5532,71,68,77,67
-14764,2172,5436,71,69,77,67
-14472,1892,5224,71,69,77,67
-14632,1912,5092,71,68,77,67
-14432,1660,4992,71,68,77,66
-13668,1120,4556,71,68,77,66
-13496,1140,4472,71,69,77,67
-14500,1360,4188,71,68,77,67
-14232,1204,3980,71,68,77,67
-14120,1268,3636,71,69,77,67
-14160,1168,3484,71,68,77,67
-13572,1056,3112,71,69,77,66
-12704,504,3428,71,69,77,67
-13784,1012,3148,71,68,77,66
-14676,1396,2996,71,68,77,68
-15200,1196,2664,71,68,76,67
-13668,784,2388,71,69,77,68
-12360,508,1996,71,68,77,69
-11468,364,1888,71,69,77,69
-12168,340,1784,71,69,77,69
-12756,248,1536,71,68,77,69
-12944,80,1376,71,69,76,69
-13844,64,1488,71,69,76,69
-13804,-52,1080,70,68,76,68
-14128,-60,960,71,68,76,68
-14036,-256,664,71,68,76,68
-13424,-484,536,71,68,76,69
-12936,-868,484,71,68,76,69
-13728,-856,572,71,67,76,69
-14148,-1040,264,70,68,76,69
-14488,-1300,212,71,67,76,68
-14392,-1252,-144,71,67,76,68
-14156,-1600,-440,71,67,76,68
-15304,-1188,-452,71,68,76,68
-15988,-1132,-764,71,68,76,69
-15124,-1432,-1188,71,68,76,69
-15236,-1540,-1132,71,68,76,69
-14512,-1516,-1608,71,68,76,69
-15004,-1468,-1872,70,68,76,69
-14732,-1640,-1884,70,68,76,69
-15128,-1420,-2092,71,68,76,69
-14184,-1692,-2372,70,68,76,68
-13944,-1556,-2128,70,68,76,69
-14340,-1196,-2184,71,68,76,69
-14048,-692,-2472,70,67,76,69
-13820,-668,-2264,70,68,76,68
-13596,-440,-2428,70,67,76,68
-13912,-12,-2336,70,68,76,68
-14124,120,-2160,70,67,76,68
-14084,484,-2500,70,67,76,68
-14284,528,-2340,70,67,76,69
-14012,720,-2488,70,66,76,69
-13820,808,-2532,70,66,76,69
-13448,816,-2548,70,67,76,69
-12996,892,-2684,70,67,76,69
-12988,844,-2720,70,68,76,69
-12816,812,-2848,70,68,76,69
-12808,696,-2908,70,68,76,69
-12972,504,-3032,70,67,76,69
-12628,224,-3264,70,68,76,69
-13100,76,-3208,70,68,76,69
-13400,-144,-3128,71,68,76,69
-13452,-436,-3152,70,67,76,68
-13608,-732,-3272,70,68,76,69
-13860,-784,-3168,70,67,76,69
-14296,-1156,-3252,70,67,76,69
-14276,-1420,-3356,70,67,76,69
-14328,-1740,-3216,70,67,76,69
-15780,-1892,-3128,70,68,76,69
-16468,-2020,-3192,70,68,75,69
-16880,-2244,-2924,70,68,76,69
-17056,-2244,-3060,70,68,75,69
-16888,-2368,-3080,70,67,75,69
-16680,-2508,-3244,70,67,75,69
-17452,-2536,-3092,70,67,75,69
-18212,-2276,-3000,70,68,75,68
-18456,-2216,-3164,70,68,75,69
-17872,-2116,-3184,70,68,75,69
-17084,-2252,-3384,70,68,75,69
-18160,-1960,-3008,70,67,75,69
-17992,-1828,-3276,70,67,75,69
-17964,-1904,-2996,70,67,75,69
-17880,-1784,-2744,70,67,75,69
-16880,-1584,-2772,70,65,75,69
-17748,-1248,-2480,69,66,75,69
-17976,-1048,-2772,69,66,75,68
-17428,-1040,-2740,69,66,75,68
-16368,-952,-2888,69,66,75,68
-16936,-728,-2544,69,67,75,69
-16668,-412,-2656,69,67,75,69
-16868,-436,-2504,69,66,75,69
-16936,-112,-2608,69,66,74,68
-16792,148,-2708,69,66,75,68
-16848,264,-2964,69,66,75,69
-17028,348,-2924,69,66,75,68
-17336,632,-3124,69,67,75,69
-17696,756,-3144,69,67,75,69
-18316,788,-3268,69,67,74,68
-18720,984,-3148,69,66,74,69
-18868,1012,-3252,69,66,74,68
-18992,1156,-3032,69,67,74,69
-18988,1252,-3064,69,66,74,68
-18736,1332,-3040,69,66,74,68
-18580,1512,-3028,69,66,74,68
-18348,1712,-2928,69,66,74,68
-18276,1700,-2856,69,65,74,67
-18228,1824,-2852,68,65,74,68
-18208,1840,-2976,68,65,74,67
-18080,1808,-2940,68,65,74,67
-18068,1808,-2728,68,65,74,67
-17672,1760,-3020,68,65,74,67
-17428,1676,-3160,68,65,74,66
-17076,1596,-3180,68,65,74,66
-16520,1748,-3616,68,64,74,66
-16292,1824,-3684,68,65,74,65
-15996,1836,-3700,68,65,74,65
-15932,1832,-3964,68,65,74,65
-15976,2024,-4180,68,65,74,65
-15924,2072,-4140,67,65,74,64
-15484,1952,-4092,68,66,74,65
-14624,1664,-4264,67,66,74,65
-14544,1520,-4064,68,65,74,65
-15340,1648,-3908,67,65,74,64
-15396,1408,-3952,67,65,73,64
-14200,1092,-4452,67,65,73,63
-13076,968,-4728,67,65,73,63
-12384,688,-5068,67,66,73,63
-11844,596,-5372,67,66,73,62
-11364,316,-5828,67,66,73,63
-11012,-160,-6296,67,66,73,64
-11388,-240,-6952,67,67,73,63
-11512,-784,-7644,67,65,73,63
-11224,-1416,-8084,67,66,73,63
-10028,-1812,-8884,67,66,74,64
-9140,-1808,-9380,67,65,74,65
-8636,-1416,-10436,67,65,74,64
-8576,-1408,-11084,67,68,74,66
-8816,-1232,-10956,68,70,74,69
-9312,-1668,-10040,69,69,76,64
-10292,-252,-5212,70,65,77,65
-14692,664,-880,72,66,78,68
-18340,2512,3528,74,67,80,68
-23296,4664,7964,75,69,81,70
-26456,5404,8992,76,70,82,72
-31552,6132,11000,77,70,83,72
-32768,6916,11356,78,71,83,71
-32768,7432,8704,79,70,84,72
-32768,6908,4820,79,70,84,73
-32768,5604,-3252,80,70,85,72
-32768,4324,-11400,80,71,85,73
-32768,3420,-16184,81,72,85,73
-28024,2252,-22004,81,72,86,72
-23488,1968,-24096,81,72,86,73
-19092,2128,-22032,82,73,86,75
-17048,2152,-18680,82,73,86,76
-14936,1560,-11896,82,73,87,76
-14660,732,-4924,83,73,87,77
-15604,44,-392,83,73,87,75
-17912,-244,5132,83,73,88,75
-19516,-612,7180,83,73,88,76
-21884,-488,8280,83,74,88,76
-22724,-664,7460,84,73,88,76
-23200,-920,5232,84,73,88,75
-22624,-1296,3336,84,73,88,77
-20860,-2104,304,84,73,88,75
-18076,-3104,-1656,85,73,89,77
-16264,-3624,-2652,85,73,89,78
-13780,-3984,-3224,85,73,89,78
-12564,-3900,-3224,85,73,89,79
-12560,-3256,-3048,85,73,89,78
-13152,-2820,-2576,85,73,89,78
-14780,-1840,-2328,85,74,89,79
-16464,-1252,-2124,85,74,89,79
-17400,-680,-1932,86,74,90,79
-18624,-472,-1772,85,74,90,78
-19648,-580,-1972,85,74,90,79
-19992,-604,-1960,85,75,90,79
-20340,-896,-1588,85,75,90,80
-20172,-1360,-1260,85,75,90,80
-20072,-1572,-1208,85,75,90,80
-19568,-1596,-836,85,76,90,80
-18868,-1632,-748,85,76,90,81
-18408,-1304,-728,85,76,90,81
-18024,-804,-784,85,76,90,81
-17468,-168,-944,85,76,90,81
-17216,336,-1076,85,76,90,81
-16820,1016,-1252,86,76,90,78
-16664,1348,-1100,86,76,90,79
-16592,1848,-924,85,77,90,79
-16532,2352,-668,85,77,90,80
-16516,2816,-664,85,77,90,81
-16716,3192,-352,85,77,90,81
-16680,3552,-176,85,77,90,81
-16752,3820,-148,85,77,90,82
-16756,3956,-316,85,77,90,82
-16748,4040,-184,85,78,90,82
-16732,3944,-536,85,78,89,82
-16708,3800,-800,85,78,89,82
-16612,3424,-704,85,78,90,82
-16364,3100,-576,85,78,90,82
-16240,2472,-644,85,78,89,82
-16024,2216,-376,85,78,90,82
-15992,1348,-324,85,78,89,82
-15960,1072,-232,85,78,90,82
-16120,348,-88,85,78,89,82
-16192,28,0,85,78,90,82
-16468,-312,0,85,79,90,82
-16792,-780,-176,85,78,90,82
-16968,-1020,-152,85,79,89,82
-17068,-1208,-304,85,79,89,82
-17072,-1488,-268,85,79,89,81
-17120,-1628,-368,85,79,89,82
-17160,-1712,-472,85,80,89,82
-16992,-1696,-292,85,80,89,82
-16840,-1768,-172,85,79,89,83
-16832,-1604,-284,85,80,89,83
-16820,-1484,-252,85,80,89,84
-16772,-1428,-188,85,80,89,84
-16720,-1284,8,85,79,89,84
-16752,-1016,-4,85,80,89,84
-16704,-1016,-24,85,80,90,84
-16604,-692,-36,85,80,90,84
-16588,-456,-44,85,80,90,84
-16436,-348,-244,85,80,90,85
-16452,-224,-320,85,80,90,85
-16364,-44,-380,85,80,90,85
-16380,72,-488,85,81,90,85
-16336,308,-532,85,81,89,85
-16432,348,-336,85,81,90,85
-16356,664,-356,85,81,90,86
-16416,672,-352,85,81,90,85
-16568,892,-252,85,81,90,85
-16572,924,-236,85,81,90,85
-16816,1096,-328,85,81,90,85
-16740,1040,-304,85,81,90,85
-16808,996,-408,85,82,90,87
-16664,884,-396,85,81,90,87
-16728,796,-364,85,81,90,87
-16592,700,-356,85,81,90,87
-16576,516,-360,85,82,90,87
-16472,452,-264,85,82,90,87
-16564,444,-156,85,82,90,87
-16608,368,-196,85,82,90,87
-16704,216,-112,85,82,90,87
-16764,296,-240,85,82,90,87
-16744,108,-160,86,82,90,86
-16732,64,148,85,82,90,86
-16760,20,88,85,82,90,86
-16716,4,236,85,82,90,86
-16760,4,292,85,82,90,86
-16812,12,364,86,82,90,87
-16688,-16,424,85,82,90,87
-16688,-8,392,85,82,90,87
-16760,44,540,86,82,90,87
-16512,92,308,85,82,90,88
-16604,28,508,86,82,90,87
-16612,48,516,86,82,90,88
-16520,96,356,86,82,90,87
-16588,12,404,86,82,90,88
-16476,132,208,86,82,90,88
-16424,172,288,86,81,90,89
-16540,36,296,86,82,90,89
-16496,-4,88,86,82,91,89
-16504,44,128,86,82,90,89
-16536,84,248,86,82,90,89
-16608,16,472,86,82,90,89
-16832,48,376,86,82,90,89
-16756,-32,524,86,82,91,89
-16780,4,680,86,82,91,89
-16864,44,664,86,82,91,89
-16880,48,656,86,82,91,89
-17028,-52,716,86,82,91,89
-17080,-68,712,86,82,90,89
-16956,-28,676,86,82,91,89
-16940,64,664,86,82,90,89
-16796,60,652,86,82,90,89
-16884,88,432,86,82,90,88
-16808,152,356,86,82,90,89
-16756,168,372,86,82,91,88
-16656,92,184,86,82,91,89
-16708,220,156,86,82,90,89
-16696,212,116,86,82,90,89
-16832,292,36,86,82,90,89
-16808,356,-60,86,82,90,88
-16968,320,-80,86,82,90,88
-17016,404,-196,86,82,90,88
-17080,332,-196,86,82,90,88
-17168,544,-372,86,82,90,88
-17276,448,-380,86,82,90,88
-17240,500,-404,86,82,90,88
-17228,536,-548,86,82,90,88
,,,,,,
,,,,,,
-18384,16,11004,68,65,74,61
-18912,-40,11000,68,65,74,61
-19104,-340,11092,68,66,74,62
-18944,-636,10816,68,66,74,61
-18496,-932,10784,68,67,74,62
-17944,-1284,10524,68,66,74,62
-17356,-1720,10320,68,66,74,62
-16668,-2460,10128,67,66,74,62
-17184,-2728,9880,68,66,74,62
-17004,-3224,9768,68,66,74,61
-17140,-3648,9584,68,66,74,62
-16796,-4020,9536,68,67,74,62
-16212,-4440,9472,68,67,74,62
-17492,-4528,9888,68,66,74,62
-17368,-4712,9840,68,66,74,62
-17248,-4996,9908,68,66,74,63
-15652,-5384,9876,68,65,74,62
-15776,-5012,10084,68,66,74,64
-16528,-5152,9988,68,65,74,63
-17500,-4808,9880,68,65,74,63
-17684,-4836,9988,68,65,74,64
-17308,-4656,9872,68,65,74,64
-16812,-4392,9464,68,65,74,65
-16860,-4076,9444,68,65,74,63
-16036,-4188,9192,68,65,74,64
-15608,-3392,9416,68,65,74,63
-15524,-2900,9348,68,64,74,64
-16072,-3136,8720,68,64,74,63
-17044,-2832,8728,68,65,74,62
-16104,-2136,7780,68,64,74,64
-14956,-1876,8100,68,64,74,64
-14184,-2796,7592,68,64,74,63
-16020,-1800,7632,68,65,74,63
-16440,-1340,7308,68,65,74,63
-16652,-940,7384,68,65,74,63
-17168,-820,6860,67,65,74,64
-17128,-780,6728,68,65,74,64
-16752,-496,6420,68,64,74,63
-16776,-212,6144,68,64,74,64
-16552,-92,6052,68,64,74,63
-16516,296,5696,68,64,74,63
-16328,340,5356,68,64,74,63
-16248,708,5332,68,64,74,63
-16528,988,4660,68,65,74,62
-16504,1164,4336,68,64,74,63
-15968,1108,3932,68,64,73,62
-15676,1384,3824,68,65,73,63
-15420,1516,3760,68,65,73,63
-14868,1812,3496,68,65,73,63
-14928,2272,3196,68,64,74,62
-14284,2268,3264,68,65,73,62
-15868,2868,3252,67,64,74,62
-15720,2600,3000,67,64,73,61
-16348,2788,2788,68,64,73,63
-16352,2692,2468,67,65,73,62
-15256,2348,2332,67,64,73,63
-15324,2440,2392,68,64,74,63
-15212,2408,2248,68,64,73,63
-15064,2152,2080,68,64,73,62
-14736,2048,1788,68,64,73,63
-14228,1880,1824,67,64,73,62
-15300,1820,1652,67,64,73,63
-15392,1956,1472,67,64,73,64
-14908,1668,1256,67,65,73,63
-14680,1536,1088,67,64,73,63
-14088,1540,860,67,63,73,62
-13924,1340,640,67,64,73,63
-14880,1444,664,67,63,73,62
-15120,1456,588,67,64,73,62
-14980,1436,136,67,64,73,62
-15520,1408,440,67,64,73,63
-15352,1396,92,67,63,73,63
-15700,1416,172,67,63,73,63
-15184,1096,-172,67,64,73,62
-14776,1056,-144,67,64,73,63
-15628,912,-176,67,64,73,63
-16104,816,-216,67,64,73,62
-16288,820,-228,67,63,73,63
-16212,632,-404,67,64,73,63
-14868,376,-424,67,64,73,63
-15612,260,-264,67,64,73,63
-16828,436,-204,67,64,73,63
-16616,576,-440,67,64,73,63
-16096,204,-332,67,64,73,63
-16316,140,-92,67,63,73,63
-15936,24,-560,67,64,73,63
-16028,-376,-272,67,64,73,63
-16588,-188,-264,67,63,73,63
-16876,-360,-416,67,63,73,64
-16624,-432,-372,67,63,73,63
-17080,-424,-324,67,64,73,63
-16712,-848,-568,67,64,73,63
-16932,-948,-512,67,64,73,63
-17016,-1036,-688,67,64,73,62
-17368,-936,-436,67,63,73,63
-17548,-1160,-536,67,63,73,63
-17200,-1136,-688,67,64,73,63
-17548,-1216,-444,66,63,73,63
-17332,-1180,-756,66,64,73,63
-17344,-1212,-544,66,64,73,63
-16444,-1196,-532,66,64,73,63
-16932,-1156,-336,66,64,73,63
-18088,-696,-452,66,63,73,63
-17620,-200,-836,66,63,73,63
-16248,-184,-780,66,64,73,63
-16452,36,-656,66,64,73,64
-15472,208,-948,66,64,73,64
-15708,224,-972,66,64,73,63
-15964,352,-964,66,63,73,64
-15488,464,-1012,66,64,73,64
-15256,500,-1212,66,64,72,63
-15724,488,-1012,66,64,73,63
-15196,612,-1392,66,63,73,63
-15352,600,-1340,66,64,73,63
-15604,688,-1276,66,64,73,63
-15840,828,-1520,66,63,73,63
-15916,980,-1632,66,63,72,63
-15864,944,-1668,66,63,72,62
-15816,1004,-1744,66,63,73,62
-15808,1284,-1900,66,64,72,62
-15980,1368,-2088,66,64,72,63
-15784,1732,-2204,66,64,72,62
-15736,1784,-2440,66,64,72,62
-15400,2032,-2552,66,64,72,63
-15036,2144,-2900,66,64,72,62
-14808,2356,-2964,66,64,72,62
-14612,2344,-3036,65,64,72,62
-14540,2568,-3216,65,64,72,62
-14512,2644,-3128,65,64,72,63
-14520,2916,-3560,65,64,72,62
-14716,3260,-3808,65,64,72,63
-14940,3344,-3824,65,64,72,63
-15092,3680,-4032,65,64,72,63
-15140,3652,-4028,65,64,72,63
-15292,3632,-4060,65,64,72,63
-15344,3620,-4000,65,64,72,63
-15408,3584,-3988,65,64,72,63
-15320,3472,-4028,65,64,71,63
-15304,3432,-3996,65,64,72,63
-15420,3288,-4068,65,64,72,63
-15292,3212,-4584,65,64,72,63
-15356,3128,-4808,65,65,72,63
-15268,3152,-5248,64,65,72,63
-15340,3028,-5544,64,65,71,62
-15252,3060,-6000,64,65,71,62
-15144,3104,-6164,64,65,71,62
-15068,3176,-6644,63,65,71,61
-14956,3164,-6716,63,65,71,61
-14944,3096,-7264,63,62,71,59
-14572,3168,-7528,63,60,71,57
-14128,3224,-7708,63,61,71,57
-14064,2820,-7872,62,62,70,58
-14224,1948,-8176,61,61,70,58
-14160,1812,-7784,61,61,69,59
-13264,2060,-7212,61,60,69,58
-12152,2308,-6880,61,61,69,59
-11400,2616,-6916,61,61,69,58
-10524,3028,-6864,60,60,69,59
-9968,3472,-7120,61,62,69,60
-9196,4204,-7216,60,61,69,60
-8188,4840,-7392,60,60,69,60
-7364,5272,-7940,60,60,68,61
-6232,5984,-8756,60,62,68,61
-5268,6540,-8784,60,61,68,62
-3656,7484,-9304,59,62,68,62
-2976,8028,-9740,60,64,67,64
-2596,9132,-11120,59,62,68,65
-4344,10336,-11424,60,61,68,65
-6680,11084,-10400,59,61,69,67
-11376,11672,-8600,60,64,69,70
-16024,11448,-5028,60,65,69,71
-19152,10152,-2124,60,68,69,73
-22896,6320,2344,60,68,69,74
-24836,1840,5448,60,68,69,75
-25536,-1072,6944,61,69,69,75
-26052,-4336,7784,61,69,70,76
-26904,-6920,7500,63,70,72,76
-27296,-8380,6672,65,70,74,77
-27640,-10160,3832,68,70,76,77
-25416,-12924,-1856,71,70,78,77
-22828,-14096,-5916,74,70,80,77
-24252,-14184,-11284,75,71,82,77
-25116,-12480,-16980,77,71,83,78
-24652,-12280,-18580,78,71,84,73
-25968,-12524,-16148,79,71,85,72
-27268,-12088,-13556,80,71,85,71
-28604,-11088,-11440,81,71,86,75
-30436,-9556,-9508,82,71,86,73
-32120,-8860,-8220,82,70,87,72
-32768,-7948,-7288,82,71,87,77
-32768,-6816,-6836,83,71,87,77
-32768,-6360,-6148,84,71,88,77
-32768,-5880,-5040,84,71,88,72
-32768,-5676,-3724,84,71,88,74
-29060,-5264,-2616,84,71,89,69
-26224,-5180,-1848,84,71,88,73
-23100,-4880,-1004,84,72,89,75
-20304,-3932,-436,85,72,89,78
-18464,-3136,-464,85,72,89,77
-15996,-1520,-564,85,72,89,76
-13656,-96,-740,85,72,89,78
-12360,860,-956,85,72,89,74
-11228,2388,-1284,85,72,89,78
-10968,3468,-1276,85,72,89,77
-11376,5124,-1568,85,73,89,78
-12372,6860,-1900,85,73,89,77
-13140,7736,-1920,85,72,89,76
-14512,9056,-2064,85,72,89,75
-15572,9888,-2348,85,73,89,77
-16156,10192,-2384,85,73,89,77
-16832,10336,-2436,85,73,89,77
-17024,10316,-2464,85,73,89,77
-17112,9972,-2560,85,73,89,75
-17000,9424,-2264,85,73,89,77
-16792,8628,-1972,85,73,89,78
-16872,7880,-1760,85,73,89,77
-16692,6908,-1236,85,73,89,76
-16760,5772,-832,85,73,89,75
-16788,4880,-508,84,74,89,76
-16868,3916,-276,85,74,89,77
-16952,3228,-244,85,74,90,77
-17044,2376,-192,85,73,90,75
-17096,1832,-348,85,73,90,77
-16908,1132,-472,85,73,89,77
-16700,580,-568,85,74,89,76
-16672,-152,-744,85,73,89,75
-16592,-680,-596,85,72,90,75
-17048,-1344,-436,85,72,89,74
-17328,-2000,-616,85,72,89,73
-17584,-2488,-564,85,71,89,73
-17912,-2992,-600,85,72,89,72
-17924,-3320,-584,85,72,89,70
-17912,-3508,-444,85,72,89,71
-17624,-3664,-492,85,71,89,71
-17368,-3828,-500,85,72,89,70
-16936,-3720,-532,85,72,89,70
-16572,-3636,-568,85,71,89,70
-16476,-3448,-672,85,71,89,69
-16280,-3148,-872,85,71,89,69
-16328,-2796,-852,85,72,89,70
-16440,-2632,-1040,85,72,89,69
-16528,-2108,-1312,85,73,89,71
-16716,-1756,-1444,85,73,89,70
-16628,-1400,-1608,85,73,89,70
-16784,-1056,-1676,85,73,89,70
-16648,-588,-1804,85,73,89,71
-16736,-140,-1740,85,73,89,70
-16608,324,-1844,85,73,89,69
-16816,616,-1784,85,73,90,70
-16776,912,-1832,85,73,89,70
-16688,1244,-2108,85,73,89,70
-16816,1392,-2068,85,73,89,70
-16724,1512,-2164,85,73,89,71
-16700,1528,-1996,85,73,90,71
-16648,1380,-2032,85,73,89,71
-16628,1340,-1940,85,73,89,70
-16844,1324,-1764,85,73,90,71
-16860,1180,-1800,85,73,89,71
-17124,940,-1524,85,73,89,71
-17228,868,-1432,85,73,89,70
-17124,844,-1300,85,74,89,70
-17360,688,-1164,85,74,90,70
-17168,560,-948,85,74,90,70
-17080,396,-884,85,74,90,70
-16992,184,-792,85,73,90,69
-16968,108,-740,85,74,90,70
-16848,-52,-856,85,73,90,72
-16740,-116,-724,85,73,90,72
-16720,-228,-720,85,73,90,72
-16668,-376,-760,86,73,90,72
-16672,-480,-900,85,73,90,69
-16960,-532,-912,86,73,90,72
-16848,-636,-1044,86,73,90,72
-16972,-736,-948,86,73,90,72
-17120,-824,-960,86,72,90,72
-17192,-852,-900,86,72,90,72
-17284,-976,-852,86,73,90,72
-17336,-972,-752,86,73,90,72
-17376,-812,-684,86,72,90,71
-17352,-820,-836,86,72,90,70
-17460,-768,-808,86,71,90,73
-17464,-680,-1108,86,72,90,72
-17484,-600,-1100,86,72,90,73
-17380,-444,-1408,86,71,90,72
-17384,-512,-1404,86,71,90,72
-17356,-480,-1428,86,71,91,72
-17332,-488,-1824,86,71,91,73
-17216,-320,-1824,85,71,91,72
-17220,-380,-1988,86,71,91,71
-17128,-520,-2024,86,71,91,72
-17116,-520,-1956,86,72,91,71
-17120,-488,-2152,86,71,91,70
-17044,-524,-2040,86,71,91,70
-17352,-488,-2000,86,71,91,73
-17420,-464,-2008,86,71,91,73
-17564,-516,-1932,86,71,91,72
-17788,-396,-1948,86,71,91,74
-17884,-324,-1876,86,71,91,72
-18052,-40,-2044,86,71,91,72
-18004,32,-1956,86,72,91,73
-17780,120,-2052,85,71,91,72
-17712,132,-2056,85,71,91,73
-17604,208,-2116,85,71,90,74
-17740,264,-2256,85,72,90,74
-17724,396,-2540,85,72,91,74
-17876,388,-2616,85,72,90,75
-17900,332,-2688,85,72,90,74
-17984,436,-2848,85,72,90,74
-18084,348,-3072,85,72,90,74
-18112,292,-3164,85,72,90,75
-18144,300,-3216,84,72,90,73
-18180,164,-3148,84,72,90,74
-18264,152,-3236,84,72,90,73
-18280,-32,-3440,84,72,89,73
-18400,20,-3364,84,72,89,74
-18560,48,-3496,84,72,89,72
-18556,-4,-3572,83,72,89,73
-18688,-52,-3492,83,72,89,72
