x,y,z,s1,s2,s3,s4
-15344,8484,-4892,40,40,47,43
-15728,8516,-3964,41,39,47,42
-15744,8332,-3448,41,39,47,43
-15836,8112,-2700,41,39,47,42
-15968,7800,-1992,41,39,47,43
-16128,7584,-1464,40,39,47,43
-16252,7340,-784,40,39,47,43
-16652,7136,12,40,39,47,43
-16676,6984,388,40,40,47,43
-16776,6864,744,40,40,47,43
-16920,6688,1260,40,39,47,43
-17012,6680,1500,39,40,46,43
-17232,6444,1784,39,40,46,43
-17464,6256,1704,39,39,46,43
-17692,6152,1964,39,39,45,43
-17804,5744,2124,39,40,45,43
-18048,5560,2080,39,39,45,42
-18272,5272,2176,39,39,45,43
-18420,4848,2152,39,39,45,43
-18660,4396,2200,39,39,45,42
-18840,4100,2132,39,39,45,43
-19020,3440,2176,39,39,45,43
-19060,2964,2032,39,39,45,43
-19012,2484,2080,39,38,45,43
-19164,1900,2000,39,39,45,43
-19160,1576,1956,39,38,45,42
-19272,1204,1688,39,39,45,42
-19424,880,1704,39,39,45,43
-19560,452,1616,38,39,46,42
-19756,304,1532,38,39,46,43
-20160,12,1412,38,38,45,42
-20276,-260,1364,38,39,45,42
-20512,-488,1444,38,39,44,42
-20632,-636,1528,38,38,45,42
-20808,-1032,1428,38,39,45,42
-20812,-1224,1740,38,39,45,42
-20736,-1300,1928,39,38,45,42
-20564,-1356,2132,38,38,44,42
-20524,-1296,2548,38,38,44,42
-21108,-1200,2868,38,38,44,42
-21584,-1428,3276,38,38,44,43
-21776,-1500,3392,38,38,44,42
-21824,-1648,3676,37,38,43,42
-21724,-1816,3656,37,37,44,42
-21528,-2108,4044,37,36,43,42
-20888,-2096,4360,37,37,43,43
-20580,-2160,4556,37,37,43,42
-20940,-1684,5268,37,37,43,42
-16468,-2552,4204,37,36,43,42
-16824,-1868,4568,37,36,43,42
-18068,-2224,6124,37,36,42,42
-15992,-1696,5556,37,36,42,41
-15204,-2296,5264,37,37,42,41
-15052,-2268,5484,37,36,43,42
-14508,-2460,5680,37,36,42,42
-14124,-2420,5524,37,35,42,42
-13444,-2596,5540,36,35,42,42
-13100,-2820,5952,37,35,42,41
-12912,-3012,6112,37,35,42,41
-16376,-4036,9156,37,34,41,43
-28384,-7356,13380,37,38,42,43
-22744,-10308,17076,36,40,42,43
-26284,-17940,28392,36,41,43,42
-21652,-20040,32767,37,41,44,41
-18364,-18492,32767,37,43,44,41
-13432,-10552,32767,36,43,45,41
-12752,-2500,32767,36,43,44,43
-11820,2728,32224,37,46,45,44
-14120,2484,24616,38,47,46,47
-21184,1624,10920,41,48,48,49
-32768,2484,-3252,48,48,54,49
-32768,-456,-11496,50,50,58,50
-29232,-7652,-31704,52,51,60,52
-16268,-4480,-32768,54,51,62,54
-10776,-9192,-32768,55,53,63,55
-8480,-10288,-32768,56,53,64,56
-7536,-16200,-32768,56,55,65,57
-27892,-15560,-32768,56,55,65,59
-32768,-15904,-32768,56,54,65,60
-32768,-13784,-31148,57,55,65,60
-32768,-12696,-24108,56,55,65,59
-32768,-5676,-14232,56,56,65,60
-32768,948,-5108,56,56,65,60
-32768,7248,6440,56,55,65,60
-32768,7308,21056,56,56,65,60
-26384,7104,30144,56,56,65,61
-6328,6932,32767,56,56,66,60
4824,3864,31384,56,55,65,61
16964,2156,21356,56,54,66,61
20912,556,18288,57,56,66,60
22124,-1584,14164,57,57,66,62
23116,-1504,6296,57,55,66,61
21880,0,3284,57,55,66,60
21448,1800,184,57,56,66,62
