x,y,z,s1,s2,s3,s4
-13888,-9656,-3140,54,57,61,60
-14144,-9668,-3500,53,56,61,61
-14192,-9396,-3712,53,57,61,61
-14376,-8372,-4044,53,57,61,62
-14788,-7184,-4116,53,58,62,61
-15148,-5900,-4244,53,58,61,62
-15304,-4976,-4012,53,57,61,61
-15496,-3160,-4188,53,58,61,61
-15512,-1568,-3996,53,57,61,60
-15440,-580,-3904,53,57,61,61
-15220,608,-3680,53,58,61,61
-15184,1688,-3368,53,58,61,61
-15416,2044,-3288,53,57,61,61
-15532,2372,-3052,53,58,61,61
-15404,2448,-3252,53,59,61,61
-15340,2572,-3512,52,58,61,61
-15608,2176,-3692,53,59,61,62
-15496,2172,-4016,53,59,61,61
-15284,1988,-4336,53,59,61,61
-15232,2008,-4420,52,58,61,60
-15124,1852,-4452,52,58,60,61
-15092,1852,-4444,53,58,60,60
-15300,1932,-4236,52,59,60,60
-15440,2056,-4108,52,59,61,61
-15432,2320,-3784,52,59,60,61
-15588,2644,-3596,52,59,61,62
-15632,2784,-3548,52,59,60,61
-15464,3048,-3596,52,59,60,61
-15476,3068,-3752,52,59,61,61
-15192,3148,-3824,52,59,60,61
-15116,2888,-3892,52,60,60,61
-15192,2676,-4032,52,60,59,61
-15100,2344,-4196,52,60,60,62
-15036,1924,-4300,52,60,59,61
-15056,1592,-4308,52,60,60,61
-15196,1028,-4356,52,60,60,61
-15104,496,-4476,52,60,60,62
-15260,200,-4712,52,60,59,61
-15156,-300,-4768,52,59,60,61
-15144,-492,-4812,52,60,59,61
-14788,-784,-4832,52,60,59,60
-14744,-884,-4968,51,61,59,61
-14644,-1244,-5008,52,60,59,61
-14804,-1212,-5132,51,61,59,61
-14980,-1140,-5300,52,59,59,60
-14932,-1240,-5296,51,60,59,61
-14888,-1232,-5400,51,60,60,61
-14888,-936,-5460,51,61,59,62
-14960,-1000,-5428,51,61,59,61
-14948,-840,-5092,51,61,59,62
-15044,-620,-5012,51,62,59,61
-15192,-420,-4936,51,61,59,61
-15132,-88,-4512,51,62,59,62
-15080,72,-4440,51,61,59,62
-15120,200,-4504,51,61,59,61
-14972,456,-4600,51,62,59,61
-15052,508,-4464,51,62,59,62
-15004,656,-4332,51,61,58,61
-14928,716,-4584,51,61,58,61
-14956,848,-4544,51,61,58,62
-15036,796,-4660,51,62,59,62
-15168,876,-4640,51,62,59,62
-15076,920,-4592,51,63,59,62
-15148,1132,-4552,50,62,58,62
-15104,1252,-4576,51,62,58,61
-15160,1264,-4536,51,62,58,62
-15220,1240,-4292,51,62,58,61
-15136,1448,-4196,51,62,59,62
-15032,1452,-4048,51,62,58,63
-15100,1424,-4056,50,63,58,62
-14916,1464,-3952,51,63,58,63
-14836,1500,-3788,51,62,58,63
-14892,1280,-3784,51,63,58,62
-14796,1188,-3752,51,63,58,63
-14788,912,-3880,51,63,58,63
-14644,692,-3896,51,63,59,63
-14580,552,-3772,51,62,58,62
-14512,216,-3756,51,63,58,63
-14508,240,-3660,50,62,58,63
-14404,0,-3784,50,63,58,63
-14384,-48,-3736,51,63,58,62
-14264,-84,-3716,51,63,58,63
-14312,-108,-3680,51,63,58,63
-14152,-112,-3624,51,63,59,63
-14264,-188,-3696,51,63,58,62
-14368,-140,-3732,51,63,59,62
-14380,-304,-3848,51,63,59,63
-14348,-268,-3884,51,63,58,63
-14252,-208,-3812,52,63,59,63
-14308,-128,-3924,51,64,59,63
-14324,-172,-3916,51,63,59,62
-14236,20,-3944,52,62,59,62
-14288,44,-3760,51,64,59,62
-14236,124,-3728,52,63,59,63
-14428,196,-3688,52,64,59,64
-14468,260,-3380,51,63,59,63
-14540,460,-3272,51,63,59,63
-14696,480,-3248,52,62,59,62
-14688,516,-2956,51,62,59,63
-14644,396,-2960,52,63,59,62
-14664,440,-2832,52,63,59,62
-14664,444,-2820,52,63,60,62
-14504,328,-2696,52,64,60,63
-14524,300,-2952,52,63,59,62
-14532,68,-2860,52,63,60,63
-14420,-212,-3196,52,64,60,62
-14404,-212,-3208,52,63,60,63
-14344,-284,-3164,52,63,60,62
-14428,-268,-3176,52,63,60,62
-14356,-156,-3148,52,62,60,62
-14356,-236,-3196,52,62,60,62
-14668,-28,-3140,52,62,60,62
-14828,44,-3160,52,62,60,62
-14852,56,-2888,52,63,60,62
-15052,244,-2892,52,62,60,61
-15024,336,-2792,52,63,60,63
-15016,488,-2856,52,62,60,62
-14956,572,-2728,52,62,60,62
-14940,604,-2904,52,62,60,62
-15008,612,-2800,52,62,60,62
-15104,560,-2972,52,62,60,61
-14996,572,-3220,52,62,60,62
-15132,604,-3156,52,62,60,62
-14960,752,-3372,52,61,60,61
-14804,880,-3484,51,62,59,61
-14904,844,-3512,51,62,59,61
-15084,984,-3588,51,61,59,61
-15032,1120,-3656,51,60,59,60
-15244,1216,-3780,51,61,58,61
,,,,,,
,,,,,,
-15588,1040,-3672,36,40,44,45
-15492,1196,-3476,36,41,44,45
-15584,1200,-3528,36,40,44,45
-15612,1148,-3416,36,41,44,44
-15560,1156,-3308,36,40,44,45
-15656,1368,-3232,35,40,44,44
-15620,1396,-3088,36,40,44,45
-15808,1332,-3012,35,40,44,45
-15716,1436,-3032,36,41,43,44
-15384,1412,-3044,36,40,44,44
-15260,1424,-3128,36,40,44,44
-15184,1456,-3172,36,39,44,43
-15516,1428,-3148,35,40,43,45
-15692,1500,-3112,35,39,43,44
-15816,1592,-3144,35,40,43,45
-15788,1512,-3248,35,40,43,45
-15804,1464,-3280,35,40,43,45
-15712,1568,-3324,36,40,43,45
-15656,1508,-3352,35,39,43,45
-15720,1680,-3324,35,40,43,45
-15884,1664,-3212,35,40,43,45
-15944,1704,-3228,35,39,43,45
-15932,1880,-3416,35,40,43,45
-15900,1888,-3456,35,40,43,44
-15728,1904,-3484,35,39,43,45
-15772,1840,-3380,34,40,42,45
-15628,1916,-3444,35,39,43,44
-15608,2020,-3560,34,39,43,45
-15608,2012,-3516,35,39,42,44
-15520,2000,-3492,35,39,42,45
-15476,2104,-3512,34,39,42,44
-15372,1956,-3344,34,39,42,44
-15348,2032,-3140,34,39,42,43
-15360,1972,-3228,34,39,42,44
-15276,1680,-3168,34,38,42,44
-15288,1624,-2948,34,39,42,44
-15192,1444,-3080,34,39,43,44
-15364,1288,-2832,34,39,42,44
-15396,1068,-2932,34,38,42,44
-15360,852,-2752,34,39,42,44
-15248,756,-2712,34,39,43,44
-15152,484,-2736,34,39,42,44
-15188,412,-2628,34,39,42,44
-15140,316,-2872,34,39,42,44
-15032,180,-2640,34,38,42,44
-15064,136,-2788,34,38,42,44
-15060,24,-2712,34,39,42,43
-15072,28,-2744,34,39,42,43
-15128,4,-2720,34,39,42,44
-15140,-44,-2740,34,39,42,43
-15312,72,-2776,33,39,41,43
-15492,164,-2804,34,38,42,43
-15456,160,-2712,33,39,42,43
-15628,184,-2748,34,39,42,44
-15676,204,-2612,34,39,42,44
-15892,268,-2616,34,39,42,44
-15944,236,-2556,33,37,42,44
-15988,320,-2520,34,38,42,44
-16116,324,-2500,33,37,41,43
-16120,224,-2544,33,38,42,43
-16224,260,-2348,33,38,41,44
-16104,200,-2332,33,38,42,44
-16188,156,-2212,34,38,41,43
-16316,240,-2044,33,38,42,44
-16320,364,-1932,33,38,41,43
-16140,276,-1832,33,39,41,43
-16148,212,-1540,34,38,41,43
-16308,60,-1372,33,38,41,43
-16320,-44,-1324,33,38,41,44
-16588,-100,-1052,33,38,41,43
-16636,-288,-904,33,38,41,43
-16868,-416,-708,33,38,41,43
-16856,-484,-764,33,38,41,44
-17152,-496,-604,33,39,41,43
-17152,-696,-628,33,38,41,43
-17152,-680,-524,33,38,41,43
-17460,-564,-552,33,37,41,43
-17460,-604,-608,33,37,41,43
-17668,-804,-528,33,36,41,43
-17716,-684,-772,33,38,41,44
-17908,-636,-720,33,37,40,44
-17856,-580,-692,33,37,41,43
-17860,-616,-856,33,38,40,43
-17784,-592,-1076,32,38,41,43
-17572,-580,-1108,32,37,40,43
-17492,-600,-1200,33,37,40,43
-17404,-544,-1484,33,37,40,44
-17144,-484,-1628,33,38,40,43
-17064,-312,-1820,33,37,39,43
-16976,-520,-1860,33,38,40,44
-17048,-544,-1904,32,37,40,43
-16968,-612,-2128,32,37,40,44
-16916,-676,-2240,32,37,40,42
-17024,-784,-2292,32,38,40,44
-17112,-832,-2316,32,37,40,43
-17088,-884,-2376,32,38,40,43
-17040,-1000,-2456,32,38,40,43
-17180,-1024,-2756,32,37,40,43
-17040,-1092,-2528,32,37,40,43
-16804,-1188,-2336,33,37,41,43
-16828,-1068,-2440,33,38,40,43
-16628,-1128,-2460,32,37,39,43
-16480,-1256,-2708,33,37,40,43
-16276,-1376,-2472,33,37,40,44
-16228,-1584,-2620,32,37,40,43
-16116,-1652,-2528,33,38,40,44
-15992,-1900,-2640,33,37,39,44
-15760,-1864,-2636,32,37,39,44
-15544,-1868,-2980,32,37,40,44
-15348,-1844,-3176,31,37,39,43
-14932,-2300,-3416,32,37,40,44
-14864,-1724,-3540,33,37,40,43
-15092,-688,-4300,32,36,41,43
-13980,-1160,-5716,32,36,41,42
-12240,-260,-6524,32,36,40,43
-13212,-1140,-5716,33,33,41,42
-16128,-2648,-6020,34,34,42,43
-16448,-4088,-6976,37,34,43,43
-15276,-6032,-5536,39,35,45,43
-17024,-8348,-984,43,36,48,44
-19480,-9756,2140,47,36,52,44
-18792,-12852,4756,48,37,55,44
-19272,-14472,5980,49,38,56,45
-22012,-15404,6816,51,41,58,47
-23244,-14872,7044,51,43,59,49
-24044,-13472,5996,52,43,60,51
-26080,-13332,3936,52,45,61,51
-32404,-12236,-1312,52,44,61,51
-32768,-10408,-7696,53,45,61,53
-32768,-7856,-12680,53,45,61,52
-32768,-5428,-15936,54,46,62,53
-32768,-396,-19748,53,46,62,53
-32768,2084,-22312,54,45,63,53
-32768,3296,-23748,54,46,62,54
-31924,5896,-23024,54,46,63,54
-28132,8672,-21676,53,47,63,54
-25144,12440,-16964,54,46,63,55
-22568,15272,-10684,54,46,63,56
-20584,17064,-6364,53,46,62,56
-17520,18072,-668,54,47,63,56
-14948,18204,3612,53,45,62,56
-13716,17192,5484,53,46,63,57
-12888,14420,6816,54,47,63,57
-13024,11968,6984,53,47,62,57
-12760,10492,6920,53,48,62,58
-12276,8436,5992,53,48,62,57
